time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
7569,-gneE11,gneJ10,gneJ14,0.38967095158349,1.3111666776741E-05,66.3857142857143,78,2
7687,-gneE11,gneJ10,gneJ14,0.542520209087991,9.41759511286634E-06,66.3857142857143,38,2
7727,-gneE11,gneJ10,gneJ14,0.584811300552818,1.03768706828114E-05,66.5492957746479,78,2
7771,-gneE11,gneJ10,gneJ14,0.74120356889254,8.18737455453774E-06,66.5492957746479,44,2
7813,-gneE11,gneJ10,gneJ14,0.792372178459687,1.02051030499446E-05,66.8194444444444,86,2
7852,-gneE11,gneJ10,gneJ14,0.716322886203475,7.46927831610065E-06,66.4383561643836,39,2
7892,-gneE11,gneJ10,gneJ14,0.629858850396451,5.72447380444966E-06,66.0810810810811,40,2
7932,-gneE11,gneJ10,gneJ14,0.534975435238631,4.55645459491309E-06,65.7333333333333,40,2
8136,-gneE11,gneJ10,gneJ14,0.604881029961478,4.029868948302E-06,65.7333333333333,38,2
8176,-gneE11,gneJ10,gneJ14,0.711130421854302,3.42776965398636E-06,65.7333333333333,78,2
8215,-gneE11,gneJ10,gneJ14,0.840602694241313,6.21201449556936E-06,66.4078947368421,117,2
8256,-gneE11,gneJ10,gneJ14,0.782993794987263,4.56290350715801E-06,66.0779220779221,41,2
8297,-gneE11,gneJ10,gneJ14,0.712326902011935,3.44202631686035E-06,65.7564102564103,41,2
8337,-gneE11,gneJ10,gneJ14,0.626691442967074,2.65243953098115E-06,65.4303797468354,40,2
8379,-gneE11,gneJ10,gneJ14,0.540619996884813,2.15546686232092E-06,65.1375,42,2
8422,-gneE11,gneJ10,gneJ14,0.433566799015407,2.68767924813321E-06,65.1375,43,2
8463,-gneE11,gneJ10,gneJ14,0.504418023547548,3.07192519517712E-06,65.3703703703704,84,2
8502,-gneE11,gneJ10,gneJ14,0.40545719949542,2.56060750958203E-06,65.0487804878049,39,2
8542,-gneE11,gneJ10,gneJ14,0.403663157350256,2.57198788380189E-06,65.0487804878049,40,2
8581,-gneE11,gneJ10,gneJ14,0.455398405590159,2.81631774439054E-06,65.2168674698795,79,2
8622,-gneE11,gneJ10,gneJ14,0.366463495306916,2.42096725697416E-06,64.9285714285714,41,2
8661,-gneE11,gneJ10,gneJ14,0.514417349191295,1.72466213359462E-06,64.9285714285714,39,2
8701,-gneE11,gneJ10,gneJ14,0.567415146050921,1.93595777322073E-06,65.0941176470588,79,2
8740,-gneE11,gneJ10,gneJ14,0.468355098430451,1.575235665964E-06,64.7906976744186,39,2
8779,-gneE11,gneJ10,gneJ14,0.372374407376182,1.33434012319225E-06,64.4942528735632,39,2
8818,-gneE11,gneJ10,gneJ14,0.338421173997526,1.46821224790033E-06,64.4942528735632,39,2
8859,-gneE11,gneJ10,gneJ14,0.320546205793515,1.55008577119782E-06,64.4942528735632,80,2
8900,-gneE11,gneJ10,gneJ14,0.303537649883887,1.63694392706159E-06,64.4942528735632,121,2
8941,-gneE11,gneJ10,gneJ14,0.307466694160812,1.6160258071793E-06,64.4942528735632,162,2
8981,-gneE11,gneJ10,gneJ14,0.346908031077552,1.4322934844391E-06,64.4942528735632,202,2
9020,-gneE11,gneJ10,gneJ14,0.879891372294915,7.78811139299636E-06,66.5,241,2
9061,-gneE11,gneJ10,gneJ14,0.83349621599824,5.618006686366E-06,66.2134831460674,41,2
9103,-gneE11,gneJ10,gneJ14,0.776868684097256,4.19223706023786E-06,65.9444444444444,42,2
9142,-gneE11,gneJ10,gneJ14,0.892265770726892,3.65005337564114E-06,65.9444444444444,39,2
9183,-gneE11,gneJ10,gneJ14,0.91087812142058,4.41233615694014E-06,66.0989010989011,80,2
9224,-gneE11,gneJ10,gneJ14,0.873637556908115,4.60042089300019E-06,66.0989010989011,41,2
9262,-gneE11,gneJ10,gneJ14,0.893419892728956,5.45430510603725E-06,66.2391304347826,79,2
9301,-gneE11,gneJ10,gneJ14,0.897072634172974,5.43209601666122E-06,66.2391304347826,39,2
9340,-gneE11,gneJ10,gneJ14,0.912169829640794,6.3658231747448E-06,66.3655913978495,78,2
9381,-gneE11,gneJ10,gneJ14,0.929240055279704,6.24888241508546E-06,66.3655913978495,41,2
9421,-gneE11,gneJ10,gneJ14,0.942281675580913,7.66083524955647E-06,66.5212765957447,81,2
9463,-gneE11,gneJ10,gneJ14,0.918830784728291,5.44751569637501E-06,66.2631578947368,42,2
9502,-gneE11,gneJ10,gneJ14,0.882638996669304,3.76761071996926E-06,65.9791666666667,39,2
9545,-gneE11,gneJ10,gneJ14,0.841806459747864,2.79512408376681E-06,65.7422680412371,43,2
9584,-gneE11,gneJ10,gneJ14,0.780302345344878,2.01263220105464E-06,65.469387755102,39,2
9624,-gneE11,gneJ10,gneJ14,0.706990472091304,1.50906551541513E-06,65.2121212121212,40,2
9667,-gneE11,gneJ10,gneJ14,0.632382704001378,1.20280133461603E-06,64.99,43,2
10157,-gneE11,gneJ10,gneJ14,0.781237419490882,9.73623051564326E-07,64.99,44,2
10201,-gneE11,gneJ10,gneJ14,0.835100584114361,1.2916497615194E-06,65.2178217821782,88,2
