time,edge,probability (value_exp),denominator,expect,true,no.of neighbours
9978,gneE3,9.3953372233183E-12,2305489607.41135,126.666666666667,40,2
10020,gneE3,8.02180376200031E-12,2700247097.67819,126.666666666667,36,2
10061,gneE3,7.04973148796302E-12,3072578347.62499,126.666666666667,32,2
10103,gneE3,6.03673239083468E-12,3588175013.25255,126.666666666667,29,2
10144,gneE3,5.32008480644909E-12,4071523878.75992,126.666666666667,26,2
10187,gneE3,4.44604168386027E-12,4871940900.85055,126.666666666667,27,2
10230,gneE3,3.72231449824216E-12,5819189199.81494,126.666666666667,25,2
10271,gneE3,3.29570674262662E-12,6572445310.84158,126.666666666667,23,2
10312,gneE3,2.92133836729571E-12,7414701620.66055,126.666666666667,21,2
10353,gneE3,2.59240996455855E-12,8355488762.43184,126.666666666667,17,2
10396,gneE3,2.18193694164222E-12,9927350288.21796,126.666666666667,16,2
10437,gneE3,1.94147084266241E-12,11156928989.3538,126.666666666667,57,2
10477,gneE3,1.7766141785033E-12,12192209534.6179,126.666666666667,11,2
10517,gneE3,1.62702227749041E-12,13313187303.0626,126.666666666667,9,2
10557,gneE3,1.49116642981547E-12,14526113177.8334,126.666666666667,4,2
10598,gneE3,1.33135415183549E-12,16269789895.2148,126.666666666667,45,2
10639,gneE3,1.18985021760829E-12,18204688292.6372,126.666666666667,41,2
10679,gneE3,1.09342113758593E-12,19810164246.7864,126.666666666667,38,2
10719,gneE3,1.0055206993507E-12,21541925830.5398,126.666666666667,35,2
10762,gneE3,8.53757452378463E-13,25371201464.937,126.666666666667,34,2
10801,gneE3,8.08129652245975E-13,26803684614.5726,126.666666666667,28,2
10843,gneE3,7.0614439550192E-13,30674820142.2586,126.666666666667,27,2
10885,gneE3,6.1773956454475E-13,35064699704.7186,126.666666666667,25,2
10924,gneE3,5.86229253764958E-13,36949456526.3882,126.666666666667,21,2
10963,gneE3,5.56553264293798E-13,38919639351.9863,126.666666666667,15,2
11003,gneE3,5.14639953747611E-13,42089332879.7169,126.666666666667,55,2
11043,gneE3,4.76176263838698E-13,45489147551.9301,126.666666666667,8,2
11086,gneE3,4.06918044710015E-13,53231486310.5214,126.666666666667,5,2
11126,gneE3,3.77194288054268E-13,57426246930.2528,126.666666666667,45,2
11168,gneE3,3.31676985232369E-13,65307070707.0916,126.666666666667,42,2
11207,gneE3,3.1625012636605E-13,68492786312.4821,126.666666666667,37,2
11249,gneE3,2.78477234405967E-13,77783206848.8152,126.666666666667,34,2
11288,gneE3,2.65866645138609E-13,81472620663.6131,126.666666666667,29,2
11331,gneE3,2.28278423188202E-13,94887865545.7826,126.666666666667,72,2
11370,gneE3,2.18255373782073E-13,99245447894.9673,126.666666666667,24,2
11412,gneE3,1.9274216927979E-13,112382528470.155,126.666666666667,22,2
11453,gneE3,1.74956627209771E-13,123806983890.437,126.666666666667,20,2
11494,gneE3,1.58926182401787E-13,136295052200.548,126.666666666667,17,2
11534,gneE3,1.48349839045972E-13,146011970527.133,126.666666666667,13,2
11575,gneE3,1.3492009992617E-13,160545777377.414,126.666666666667,11,2
11617,gneE3,1.19580531591965E-13,181140291300.902,126.666666666667,11,2
11656,gneE3,1.14849779423322E-13,188601601459.295,126.666666666667,5,2
11696,gneE3,1.07452757891762E-13,201584889503.762,126.666666666667,45,2
11736,gneE3,1.00578493015784E-13,215362665287.558,126.666666666667,39,2
11778,gneE3,8.93339635658578E-14,242470516944.171,126.666666666667,37,2
11819,gneE3,8.15405461537497E-14,265645171000.479,126.666666666667,33,2
11859,gneE3,7.64681254368996E-14,283266422482.915,126.666666666667,30,2
11900,gneE3,6.98722570058789E-14,310006478317.465,126.666666666667,71,2
11942,gneE3,6.2221010938648E-14,348127617981.708,126.666666666667,113,2
11984,gneE3,5.54524075977502E-14,390620592772.317,126.666666666667,155,2
12026,gneE3,4.94595252845853E-14,437951076195.15,126.666666666667,21,2
12067,gneE3,4.53271568546911E-14,477878027865.839,126.666666666667,19,2
12110,gneE3,3.94329614128853E-14,549308282978.902,126.666666666667,15,2
12150,gneE3,3.71576817399E-14,582944126549.904,126.666666666667,10,2
12190,gneE3,3.50270444580634E-14,618403655278.968,126.666666666667,8,2
12231,gneE3,3.21738220359199E-14,673244611793.477,126.666666666667,8,2
12271,gneE3,3.03567571160913E-14,713543025812.974,126.666666666667,4,2
12309,gneE3,3.01994315194219E-14,717260267384.661,126.666666666667,42,2
14046,gneE3,2.85051752088098E-14,759891920250.006,126.666666666667,43,2
14087,gneE3,2.62178736474057E-14,826186464157.77,126.666666666667,38,2
14128,gneE3,2.41268879930727E-14,897788903927.624,126.666666666667,34,2
14168,gneE3,2.2804960136885E-14,949830747191.303,126.666666666667,29,2
14209,gneE3,2.10045316781047E-14,1031246621369.08,126.666666666667,27,2
14250,gneE3,1.9356138927188E-14,1119068860167.15,126.666666666667,24,2
14289,gneE3,1.88068008188579E-14,1151756353199.93,126.666666666667,18,2
14328,gneE3,1.82761282627437E-14,1185199185247.65,126.666666666667,14,2
14368,gneE3,1.73037925249521E-14,1251797968292.23,126.666666666667,11,2
14409,gneE3,1.59647127938815E-14,1356795615815.08,126.666666666667,8,2
14773,gneE3,1.59412249170063E-14,1358794724950.98,126.666666666667,15,2
14813,gneE3,1.51052799350422E-14,1433992115315.6,126.666666666667,11,2
14935,gneE3,1.39476643134164E-14,1553009295301.83,126.666666666667,44,2
15094,gneE3,1.4307478811592E-14,1513953129808.98,126.666666666667,20,2
15134,gneE3,1.35657059163744E-14,1596736097628.34,126.666666666667,15,2
15253,gneE3,1.35579429947457E-14,1597650346728.84,126.666666666667,1,2
15369,gneE3,1.32000237046673E-14,1640970714228.83,126.666666666667,29,2
15409,gneE3,1.25213864227004E-14,1729908461831,126.666666666667,23,2
15449,gneE3,1.18811680424644E-14,1823124818121.2,126.666666666667,19,2
15490,gneE3,1.09858824684503E-14,1971698895258.7,126.666666666667,16,2
15654,gneE3,1.01625993382052E-14,2131428348754.6,126.666666666667,2,2
15816,gneE3,9.6542012362917E-15,2243671101971.51,126.666666666667,29,2
15855,gneE3,9.41674506602837E-15,2300248352759.23,126.666666666667,23,2
15896,gneE3,8.71862178489025E-15,2484435368446.02,126.666666666667,20,2
15937,gneE3,8.07572407469868E-15,2682217981462.36,126.666666666667,17,2
15977,gneE3,7.68134663419867E-15,2819929025211.22,126.666666666667,14,2
16180,gneE3,7.11992086399267E-15,3042288354078.48,126.666666666667,41,2
16221,gneE3,6.60227846904364E-15,3280814710867.99,126.666666666667,37,2
16262,gneE3,6.1247928359854E-15,3536585302807.28,126.666666666667,32,2
16302,gneE3,5.83430394452453E-15,3712671217071.91,126.666666666667,28,2
16345,gneE3,5.14096607528806E-15,4213381689213.27,126.666666666667,27,2
16387,gneE3,4.65283484525785E-15,4655409668916.57,126.666666666667,24,2
16426,gneE3,4.5556794485308E-15,4754691933707.26,126.666666666667,18,2
16468,gneE3,4.12583565867531E-15,5250052139362.24,126.666666666667,16,2
16509,gneE3,3.83710062869351E-15,5645109269354.91,126.666666666667,13,2
16550,gneE3,3.56993290755688E-15,6067579668131.39,126.666666666667,8,2
16916,gneE3,3.3226208768629E-15,6519206713387.27,126.666666666667,15,2
17039,gneE3,3.17508355351136E-15,6822136161591.82,126.666666666667,4,2
17156,gneE3,3.19680581949534E-15,6775779809455.17,126.666666666667,33,2
17197,gneE3,2.97704120072731E-15,7275966594346.58,126.666666666667,32,2
17236,gneE3,2.92137653594486E-15,7414604745389.16,126.666666666667,29,2
17277,gneE3,2.72179769322542E-15,7958288883997.29,126.666666666667,26,2
17317,gneE3,2.60352783183258E-15,8319808246965.67,126.666666666667,22,2
17359,gneE3,2.36486429538387E-15,9159448332306.66,126.666666666667,20,2
17401,gneE3,2.1491415127349E-15,10078839479919,126.666666666667,19,2
17441,gneE3,2.05813897638888E-15,10524484777257.6,126.666666666667,15,2
17481,gneE3,1.97140358183035E-15,10987528137883.5,126.666666666667,11,2
17847,gneE3,1.98933509039406E-15,10888488536234.8,126.666666666667,19,2
17887,gneE3,1.90581029513926E-15,11365691738433.3,126.666666666667,13,2
18012,gneE3,1.77940638825757E-15,12173077757518.9,126.666666666667,5,2
18127,gneE3,1.84365826734507E-15,11748843432724.5,126.666666666667,30,2
18168,gneE3,1.72165252287193E-15,12581430944237.4,126.666666666667,27,2
18208,gneE3,1.65049884421788E-15,13123821566048.8,126.666666666667,23,2
18249,gneE3,1.5420978750648E-15,14046353786445.1,126.666666666667,21,2
18290,gneE3,1.44128510814688E-15,15028846273403.6,126.666666666667,16,2
18494,gneE3,1.38286723145329E-15,15663725218017.8,126.666666666667,41,2
18531,gneE3,1.43437453363562E-15,15101252719248.2,126.666666666667,34,2
18572,gneE3,1.34106393749419E-15,16151990759634.6,126.666666666667,31,2
18613,gneE3,1.25421996577387E-15,17270377539493.4,126.666666666667,27,2
18654,gneE3,1.17336724084372E-15,18460420209882.4,126.666666666667,24,2
18696,gneE3,1.07000973017606E-15,20243603133329.7,126.666666666667,21,2
18736,gneE3,1.02803545401928E-15,21070141347556.1,126.666666666667,19,2
18776,gneE3,9.87885683834997E-16,21926476596358.1,126.666666666667,14,2
18817,gneE3,9.25223613742335E-16,23411478052177.8,126.666666666667,13,2
18857,gneE3,8.89508343085412E-16,24351488656476.2,126.666666666667,8,2
19225,gneE3,8.12210705210339E-16,26669006192027.2,126.666666666667,26,2
19267,gneE3,7.4194310082023E-16,29194762108494.4,126.666666666667,24,2
19387,gneE3,7.32696308230766E-16,29563206587992.2,126.666666666667,11,2
19507,gneE3,6.8715117781031E-16,31522688203068,126.666666666667,42,2
19546,gneE3,6.78809536686043E-16,31910058942651.1,126.666666666667,38,2
19589,gneE3,6.04772043626097E-16,35816556923846.9,126.666666666667,36,2
19632,gneE3,5.39098950863396E-16,40179733779474.6,126.666666666667,34,2
19671,gneE3,5.33100693749687E-16,40631821681057.5,126.666666666667,31,2
19712,gneE3,5.00667668445493E-16,43263932727550.4,126.666666666667,26,2
19754,gneE3,4.58358119052299E-16,47257485852484.3,126.666666666667,25,2
19794,gneE3,4.42012143445213E-16,49005106867997.6,126.666666666667,20,2
19835,gneE3,4.15459765242884E-16,52137063895518.4,126.666666666667,16,2
19876,gneE3,3.90606853560541E-16,55454358081630.7,126.666666666667,13,2
19917,gneE3,3.67338007689566E-16,58967087186879.6,126.666666666667,10,2
19956,gneE3,3.63827220423413E-16,59536096010839.8,126.666666666667,4,2
196,gneE4,0.5,3.29744254140026,0,196,2
237,gneE4,0.5,3.29744254140026,237,237,2
275,gneE4,0.366091897360695,4.50357214291392,237,38,2
440,gneE4,0.57060347239627,2.88943434531911,237,203,2
479,gneE4,0.573159135109622,2.90673451553807,239.5,242,2
522,gneE4,0.387431568720755,2.02542770940377,174,43,2
601,gneE4,0.39750594617318,1.97409533703658,174,38,2
887,gneE4,0.374076227238536,2.09773991942129,174,324,2
927,gneE4,0.355293702212283,2.20863648834376,174,364,2
968,gneE4,0.334677426041533,2.34468946431842,174,405,2
1374,gneE4,0.555438527464437,1.41278394634775,174,811,2
1413,gneE4,0.845639675017703,4.06885196461585,343,850,2
1452,gneE4,0.698255314637674,2.08145939938857,282.2,39,2
1492,gneE4,0.501101683038976,1.25891246815336,241.833333333333,40,2
1532,gneE4,0.308359535907796,0.908086417973414,213,40,2
1654,gneE4,0.443454266206562,0.631445287032197,213,39,2
1695,gneE4,0.605115149875027,0.462750117012086,213,80,2
1736,gneE4,0.506829786295721,0.370527265280469,201.5,121,2
1777,gneE4,0.320941445716867,0.269097575531668,183.666666666667,41,2
1818,gneE4,0.552955725967155,0.156187124708728,183.666666666667,41,2
1909,gneE4,0.488031311380981,0.136380527424499,178.5,132,2
1950,gneE4,0.704729949802235,0.094444641758855,178.5,41,2
1989,gneE4,0.584621428833017,0.067135562710183,169.545454545455,80,2
2031,gneE4,0.402770063205018,0.046693362798758,158.916666666667,42,2
2072,gneE4,0.313162895319809,0.060054013316311,158.916666666667,41,2
2701,gneE4,0.521824525618089,0.036040254458018,158.916666666667,670,2
2740,gneE4,0.931545238944991,0.251751163932325,201.230769230769,709,2
2780,gneE4,0.860747818556104,0.123757959075498,189.714285714286,40,2
2822,gneE4,0.741737964928006,0.066728993936346,179.866666666667,42,2
2865,gneE4,0.575914617629018,0.040637019073749,171.3125,43,2
2906,gneE4,0.390922494092198,0.028294536582207,163.647058823529,41,2
3184,gneE4,0.603825063449637,0.018318171072112,163.647058823529,36,2
3222,gneE4,0.471983179447823,0.013744259613971,158.666666666667,74,2
3262,gneE4,0.346621333484231,0.018715118560507,158.666666666667,40,2
3301,gneE4,0.277935393662807,0.023340170052715,158.666666666667,79,2
3342,gneE4,0.236069223620058,0.027479479333566,158.666666666667,120,2
3381,gneE4,0.23447701884796,0.027666077399102,158.666666666667,159,2
3422,gneE4,0.240192814010118,0.027007716190398,158.666666666667,200,2
4677,gneE4,0.153530066503497,0.042252696813692,158.666666666667,1455,2
4716,gneE4,0.094359874717856,0.068748070842136,158.666666666667,1494,2
4758,gneE4,0.052760522319132,0.122952902409117,158.666666666667,1536,2
4801,gneE4,0.029088768545056,0.22300907450621,158.666666666667,1579,2
4840,gneE4,0.032955223369056,0.196844648240173,158.666666666667,1618,2
4880,gneE4,0.039892491571324,0.162613541953379,158.666666666667,1658,2
4919,gneE4,0.057288722050635,0.113234492227364,158.666666666667,1697,2
4961,gneE4,0.083896617788275,0.077322060445026,158.666666666667,1739,2
5000,gneE4,0.14772697172423,0.043912491240042,158.666666666667,1778,2
5042,gneE4,0.253173238605181,0.025623005762764,158.666666666667,1820,2
257,gneE5,0.5,3.29744254140026,0,257,2
500,gneE5,0.5,3.29744254140026,0,500,2
542,gneE5,0.5,3.29744254140026,542,542,2
583,gneE5,0.371075105541441,4.44309318000316,542,41,2
1433,gneE5,0.425585696441223,3.87400536363616,542,891,2
1472,gneE5,0.472773652455566,3.48733746505699,542,930,2
1511,gneE5,0.513814606628123,3.20878630041244,542,969,2
1553,gneE5,0.588379086070951,3.79005287856006,776.5,1011,2
1595,gneE5,0.362683808567561,2.44786661736287,531.666666666667,42,2
1635,gneE5,0.152872191536874,5.80747602768825,531.666666666667,40,2
1757,gneE5,0.187610395631295,4.73215561783329,531.666666666667,162,2
1799,gneE5,0.224400696389736,3.9563227830124,531.666666666667,204,2
1929,gneE5,0.272844026292174,3.25387951393101,531.666666666667,334,2
2010,gneE5,0.319459939515282,2.77907016760106,531.666666666667,415,2
2053,gneE5,0.353850487594202,2.50897375805992,531.666666666667,458,2
2760,gneE5,0.405317172726647,2.19038730009426,531.666666666667,1165,2
2801,gneE5,0.446396203736393,1.98881975298972,531.666666666667,1206,2
2844,gneE5,0.476221005701155,1.86426381243604,531.666666666667,1249,2
2885,gneE5,0.514312837570203,1.72618982610827,531.666666666667,1290,2
2926,gneE5,0.706161956446488,2.85323244164954,731.5,1331,2
2968,gneE5,0.486895647916858,1.63395269413318,593.6,42,2
3166,gneE5,0.02710938967508,29.3464539486402,593.6,37,2
3243,gneE5,0.037763190691679,21.0671937700109,593.6,114,2
3027,gneE8,0.5,3.29744254140026,0,3027,2
3068,gneE8,0.496913619447908,3.31792328922666,0,3068,2
