time,edge,old node,current node,probability (value_exp),denominator,expect,true,no.of neighbours
,,,,,,,,,7,"{'2': 0.25, '12': 0.25, '6': 0.25, '8': 0.25}","{'2': 0.25, '12': 0.5, '6': 0.75, '8': 1.0}",0.6231576202917655,2,6
,,,,,,,,,6,"{'1': 0.25, '11': 0.25, '5': 0.25, '7': 0.25}","{'1': 0.25, '11': 0.5, '5': 0.75, '7': 1.0}",0.9890404167295859,3,7
675.0,12to17,12,17,0.2794958528630031,5.459162475102168,96.33333333333333,14.0,4
675.0,12to11,12,11,0.23520556908570683,5.459162475102168,0.0,47.0,4
675.0,12to13,12,13,0.25009300896558323,5.459162475102168,44.75,33.0,4
,,,,,,,,,13,"{'8': 0.2697171701679279, '18': 0.2697171701679279, '12': 0.19084848949621644, '14': 0.2697171701679279}","{'8': 0.2697171701679279, '18': 0.5394343403358558, '12': 0.7302828298320723, '14': 1.0000000000000002}",0.33786311510358347,1,18
691.0,13to8,13,8,0.2585971906427503,4.965349443651192,116.0,145.0,4
691.0,13to18,13,18,0.29982548737393067,4.965349443651192,169.0,194.0,4
691.0,13to12,13,12,0.18298013134056887,4.965349443651192,117.66666666666667,33.0,4
691.0,13to14,13,14,0.2585971906427503,4.965349443651192,65.0,66.0,4
,,,,,,,,,18,"{'13': 0.25, '23': 0.25, '17': 0.25, '19': 0.25}","{'13': 0.25, '23': 0.5, '17': 0.75, '19': 1.0}",0.878850252346999,3,19
706.0,18to13,18,13,0.22690419635159267,5.658887924215019,0.0,31.0,4
706.0,18to23,18,23,0.22690419635159267,5.658887924215019,449.0,226.0,4
706.0,18to17,18,17,0.22690419635159267,5.658887924215019,63.0,45.0,4
706.0,18to19,18,19,0.319287410945222,5.658887924215019,121.5,163.0,4
,,,,,,,,,19,"{'14': 0.33333333333333337, '24': 0.33333333333333337, '18': 0.33333333333333337}","{'14': 0.33333333333333337, '24': 0.6666666666666667, '18': 1.0}",0.7170537559858404,2,18
720.0,19to14,19,14,0.33333333333333337,4.186837275258268,112.0,95.0,3
720.0,19to24,19,24,0.33333333333333337,4.186837275258268,65.0,191.0,3
720.0,19to18,19,18,0.33333333333333337,4.186837275258268,29.0,29.0,3
,,,,,,,,,18,"{'13': 0.22690419635159267, '23': 0.22690419635159267, '17': 0.22690419635159267, '19': 0.319287410945222}","{'13': 0.22690419635159267, '23': 0.45380839270318535, '17': 0.680712589054778, '19': 1.0}",0.04657988956058823,0,13
737.0,18to13,18,13,0.22690419635159267,5.658887924215019,62.0,62.0,4
737.0,18to23,18,23,0.22690419635159267,5.658887924215019,449.0,257.0,4
737.0,18to17,18,17,0.22690419635159267,5.658887924215019,63.0,76.0,4
737.0,18to19,18,19,0.319287410945222,5.658887924215019,121.5,31.0,4
,,,,,,,,,13,"{'8': 0.2585971906427503, '18': 0.29982548737393067, '12': 0.18298013134056887, '14': 0.2585971906427503}","{'8': 0.2585971906427503, '18': 0.558422678016681, '12': 0.7414028093572499, '14': 1.0000000000000002}",0.38902357615451233,1,18
752.0,13to8,13,8,0.3067043431812395,4.186525053311611,116.0,206.0,4
752.0,13to18,13,18,0.16957116404294745,4.186525053311611,123.33333333333333,32.0,4
752.0,13to12,13,12,0.21702014959457352,4.186525053311611,117.66666666666667,7.0,4
752.0,13to14,13,14,0.3067043431812395,4.186525053311611,65.0,127.0,4
,,,,,,,,,18,"{'13': 0.22690419635159267, '23': 0.22690419635159267, '17': 0.22690419635159267, '19': 0.319287410945222}","{'13': 0.22690419635159267, '23': 0.45380839270318535, '17': 0.680712589054778, '19': 1.0}",0.9041842951563857,3,19
767.0,18to13,18,13,0.25347887737926,5.065611107179388,62.0,30.0,4
767.0,18to23,18,23,0.25347887737926,5.065611107179388,449.0,287.0,4
767.0,18to17,18,17,0.25347887737926,5.065611107179388,63.0,106.0,4
767.0,18to19,18,19,0.2395633678622201,5.065611107179388,101.33333333333333,61.0,4
,,,,,,,,,19,"{'14': 0.33333333333333337, '24': 0.33333333333333337, '18': 0.33333333333333337}","{'14': 0.33333333333333337, '24': 0.6666666666666667, '18': 1.0}",0.9471864657027119,2,18
784.0,19to14,19,14,0.32782481088162524,4.257189751235861,112.0,159.0,3
784.0,19to24,19,24,0.32782481088162524,4.257189751235861,65.0,255.0,3
784.0,19to18,19,18,0.3443503782367494,4.257189751235861,30.5,32.0,3
,,,,,,,,,18,"{'13': 0.25347887737926, '23': 0.25347887737926, '17': 0.25347887737926, '19': 0.2395633678622201}","{'13': 0.25347887737926, '23': 0.50695775475852, '17': 0.76043663213778, '19': 1.0}",0.3774061109068596,1,23
799.0,18to13,18,13,0.26389526601394575,4.865662943040009,62.0,62.0,4
799.0,18to23,18,23,0.22280155145128977,4.865662943040009,384.0,319.0,4
799.0,18to17,18,17,0.26389526601394575,4.865662943040009,63.0,138.0,4
799.0,18to19,18,19,0.24940791652081873,4.865662943040009,101.33333333333333,32.0,4
,,,,,,,,,23,"{'18': 0.33333333333333337, '22': 0.33333333333333337, '24': 0.33333333333333337}","{'18': 0.33333333333333337, '22': 0.6666666666666667, '24': 1.0}",0.2598352331456104,0,18
814.0,23to18,23,18,0.2582949883505437,3.7632546717796274,47.0,30.0,3
814.0,23to22,23,22,0.3708525058247281,3.7632546717796274,0.0,414.0,3
814.0,23to24,23,24,0.3708525058247281,3.7632546717796274,464.0,285.0,3
,,,,,,,,,18,"{'13': 0.26389526601394575, '23': 0.22280155145128977, '17': 0.26389526601394575, '19': 0.24940791652081873}","{'13': 0.26389526601394575, '23': 0.4866968174652355, '17': 0.7505920834791813, '19': 1.0}",0.6437721761762661,2,17
830.0,18to13,18,13,0.22890903019909034,5.609326183292021,62.0,93.0,4
830.0,18to23,18,23,0.19326336481864842,5.609326183292021,384.0,31.0,4
830.0,18to17,18,17,0.3614852462991796,5.609326183292021,116.0,169.0,4
830.0,18to19,18,19,0.21634235868308163,5.609326183292021,101.33333333333333,63.0,4
,,,,,,,,,17,"{'12': 0.26594802235412335, '22': 0.24468399254862558, '16': 0.24468399254862558, '18': 0.24468399254862558}","{'12': 0.26594802235412335, '22': 0.5106320149027489, '16': 0.7553160074513745, '18': 1.0}",0.7790067317394744,3,18
845.0,17to12,17,12,0.24559690964761222,5.682532516750901,42.666666666666664,100.0,4
845.0,17to22,17,22,0.22596006497150817,5.682532516750901,369.0,445.0,4
845.0,17to16,17,16,0.22596006497150817,5.682532516750901,0.0,167.0,4
845.0,17to18,17,18,0.30248296040937145,5.682532516750901,24.0,31.0,4
,,,,,,,,,18,"{'13': 0.22890903019909034, '23': 0.19326336481864842, '17': 0.3614852462991796, '19': 0.21634235868308163}","{'13': 0.22890903019909034, '23': 0.42217239501773873, '17': 0.7836576413169183, '19': 0.9999999999999999}",0.09774840164720289,0,13
862.0,18to13,18,13,0.29367883210687507,6.123702591989641,93.5,125.0,4
862.0,18to23,18,23,0.1770297032332096,6.123702591989641,384.0,63.0,4
862.0,18to17,18,17,0.33112134798841375,6.123702591989641,116.0,32.0,4
862.0,18to19,18,19,0.19817011667150156,6.123702591989641,101.33333333333333,95.0,4
