time,edge,old node,current node,probability (value_exp),value_coeff,expect,true,expect-true,no.of neighbours,,,,
163815,24to19,24,19,0.999999999862321,-28.5462631104902,63,63,0,2,,,,
163830,19to24,19,24,0.999999829762899,-19.9815585032674,32,32,0,3,,,,
163846,24to23,24,23,1.37678657175376E-10,-51.2523618276548,63,63,0,2,,,,
163863,23to24,23,24,0.999536929721729,-12.1927433881039,33,33,0,3,,,,
163878,24to19,24,19,0.999999999862321,-28.5462631104902,63,63,0,2,,,,
163895,19to24,19,24,0.999999829762899,-19.9815585032674,32,32,0,3,,,,
163912,24to19,24,19,0.999999999862321,-28.5462631104902,34,34,0,2,,,,
163929,19to24,19,24,0.999999829762899,-19.9815585032674,34,34,0,3,,,,
163945,24to19,24,19,0.999999999862321,-28.5462631104902,33,33,0,2,,,,
163962,19to24,19,24,0.999999829762899,-19.9815585032674,33,33,0,3,,,,
163978,24to19,24,19,0.999999999862321,-28.5462631104902,33,33,0,2,,,,
163994,19to24,19,24,0.999999829762899,-19.9815585032674,32,32,0,3,,,,
164010,24to19,24,19,0.999999999862321,-28.5462631104902,32,32,0,2,,,,
164026,19to24,19,24,0.999999829762899,-19.9815585032674,32,32,0,3,,,,
164043,24to19,24,19,0.999999999862321,-28.5462631104902,33,33,0,2,,,,
164060,19to24,19,24,0.999999829762899,-19.9815585032674,34,34,0,3,,,,
164076,24to19,24,19,0.999999999862321,-28.5462631104902,33,33,0,2,,,,
164091,19to24,19,24,0.999999829762899,-19.9815585032674,31,31,0,3,,,,
164107,24to19,24,19,0.999999999862321,-28.5462631104902,31,31,0,2,,,,
164123,19to24,19,24,0.999999829762899,-19.9815585032674,32,32,0,3,,,,
164139,24to19,24,19,0.999999999862321,-28.5462631104902,32,32,0,2,,,,
164154,19to24,19,24,0.999999829762899,-19.9815585032674,31,31,0,3,,,,
164171,24to19,24,19,0.999999999862321,-28.5462631104902,32,32,0,2,,,,
164185,19to24,19,24,0.999999829762899,-19.9815585032674,31,31,0,3,,,,
164202,24to19,24,19,0.999999999862321,-28.5462631104902,31,31,0,2,,,,
164220,19to18,19,18,2.23583502980424E-13,-49.1105497685392,2449,1444,1005,3,,,,
164236,18to19,18,19,0.988229717310165,-13.6394032169322,34,34,0,4,,,,
164252,19to24,19,24,0.999999829763013,-19.9815585032674,67,67,0,3,,,,
164267,24to19,24,19,0.999999999862321,-28.5462631104902,31,31,0,2,,,,
164282,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
164298,24to19,24,19,0.999999999862321,-28.5462631104902,31,31,0,2,,,,
164314,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
164330,24to23,24,23,6.61186810094028E-11,-51.9858329020349,484,129,355,2,,,,
164347,23to24,23,24,0.999536929721729,-12.1927433881039,33,33,0,3,,,,
164363,24to19,24,19,0.999999999933881,-28.5462631104902,65,65,0,2,,,,
164379,19to14,19,14,1.70236763712101E-07,-35.567633974154,768,768,0,3,,,,
164395,14to19,14,19,0.999641865541938,-15.93398246238,32,32,0,3,,,,
164412,19to24,19,24,0.999999829763013,-19.9815585032674,65,65,0,3,,,,
164427,24to19,24,19,0.999999999933881,-28.5462631104902,32,32,0,2,,,,
164443,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
164459,24to19,24,19,0.999999999933881,-28.5462631104902,32,32,0,2,,,,
164476,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
164492,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
164509,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
164526,24to19,24,19,0.999999999933881,-28.5462631104902,34,34,0,2,,,,
164543,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
164559,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
164575,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
164591,24to19,24,19,0.999999999933881,-28.5462631104902,32,32,0,2,,,,
164608,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
164624,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
164641,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
164657,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
164671,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
164687,24to19,24,19,0.999999999933881,-28.5462631104902,30,30,0,2,,,,
164703,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
164720,24to23,24,23,6.61186810094028E-11,-51.9858329020349,390,390,0,2,,,,
164737,23to24,23,24,0.999536929721729,-12.1927433881039,34,34,0,3,,,,
164755,24to19,24,19,0.999999999933881,-28.5462631104902,68,68,0,2,,,,
164771,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
164788,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
164805,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
164822,24to19,24,19,0.999999999933881,-28.5462631104902,34,34,0,2,,,,
164838,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
164853,24to19,24,19,0.999999999933881,-28.5462631104902,31,31,0,2,,,,
164869,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
164886,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
164902,19to18,19,18,2.23583502980424E-13,-49.1105497685392,682,682,0,3,,,,
164919,18to17,18,17,1.82300407621186E-05,-24.5400339810568,31400,122,31278,4,,,,
164936,17to16,17,16,0.009133523035314,-18.2646831125252,23719,92,23627,4,,,,
164951,16to17,16,17,0.295703845852486,-20.2712583796156,32,27,5,4,,,,
164966,17to12,17,12,0.007348229335795,-18.4928886858182,23717,2312,21405,4,,,,
164982,12to13,12,13,0.140541442663916,-24.621953206957,23619,3429,20190,4,,,,
164998,13to8,13,8,0.009314503948676,-23.620406596445,23652,3462,20190,4,,,,
165015,8to9,8,9,0.078580155669435,-21.2650102954566,42351,3726,38625,4,,,,
165031,9to14,9,14,0.98371279008118,-16.3018185985912,652,652,0,3,,,,
165049,14to19,14,19,0.999641865541938,-15.93398246238,163,163,0,3,,,,
165066,19to24,19,24,0.999999829763013,-19.9815585032674,197,197,0,3,,,,
165083,24to19,24,19,0.999999999933881,-28.5462631104902,34,34,0,2,,,,
165100,19to14,19,14,1.70236763712101E-07,-35.567633974154,69,69,0,3,,,,
165115,14to19,14,19,0.999641865541938,-15.93398246238,32,32,0,3,,,,
165131,19to24,19,24,0.999999829763013,-19.9815585032674,65,65,0,3,,,,
165148,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
165163,19to18,19,18,2.23583502980424E-13,-49.1105497685392,261,261,0,3,,,,
165179,18to19,18,19,0.98826048306071,-13.6394032169322,31,31,0,4,,,,
165196,19to24,19,24,0.999999829763013,-19.9815585032674,65,65,0,3,,,,
165212,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
165228,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165244,24to19,24,19,0.999999999933881,-28.5462631104902,32,32,0,2,,,,
165259,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
165275,24to19,24,19,0.999999999933881,-28.5462631104902,31,31,0,2,,,,
165292,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165308,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
165324,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165342,24to19,24,19,0.999999999933881,-28.5462631104902,34,34,0,2,,,,
165358,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
165374,24to19,24,19,0.999999999933881,-28.5462631104902,32,32,0,2,,,,
165389,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
165406,24to19,24,19,0.999999999933881,-28.5462631104902,32,32,0,2,,,,
165421,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165437,24to19,24,19,0.999999999933881,-28.5462631104902,31,31,0,2,,,,
165453,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165468,24to19,24,19,0.999999999933881,-28.5462631104902,31,31,0,2,,,,
165485,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165501,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
165518,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165534,24to19,24,19,0.999999999933881,-28.5462631104902,33,33,0,2,,,,
165550,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165565,24to23,24,23,3.05649427743192E-11,-52.757430535171,845,193,652,2,,,,
165582,23to24,23,24,0.999536929721729,-12.1927433881039,32,32,0,3,,,,
165598,24to19,24,19,0.999999999969435,-28.5462631104902,64,64,0,2,,,,
165614,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165630,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
165647,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165663,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
165679,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165694,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
165712,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165728,24to19,24,19,0.999999999969435,-28.5462631104902,34,34,0,2,,,,
165745,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165762,24to19,24,19,0.999999999969435,-28.5462631104902,34,34,0,2,,,,
165778,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165793,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
165808,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
165825,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
165842,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
165859,24to19,24,19,0.999999999969435,-28.5462631104902,34,34,0,2,,,,
165875,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165892,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
165908,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
165924,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
165940,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
165956,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
165971,19to18,19,18,2.23583502980424E-13,-49.1105497685392,808,808,0,3,,,,
165987,18to19,18,19,0.98826048306071,-13.6394032169322,31,31,0,4,,,,
166004,19to24,19,24,0.999999829763013,-19.9815585032674,64,64,0,3,,,,
166020,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
166036,19to14,19,14,1.70236763712101E-07,-35.567633974154,936,936,0,3,,,,
166052,14to19,14,19,0.999641865541938,-15.93398246238,32,32,0,3,,,,
166068,19to24,19,24,0.999999829763013,-19.9815585032674,64,64,0,3,,,,
166084,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166101,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
166116,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166132,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
166148,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166164,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166180,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166197,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
166214,24to19,24,19,0.999999999969435,-28.5462631104902,34,34,0,2,,,,
166230,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
166245,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
166260,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
166276,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
166293,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
166308,24to23,24,23,3.05649427743192E-11,-52.757430535171,743,743,0,2,,,,
166323,23to24,23,24,0.999536929721729,-12.1927433881039,30,30,0,3,,,,
166339,24to19,24,19,0.999999999969435,-28.5462631104902,63,63,0,2,,,,
166355,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166370,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
166386,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
166403,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
166420,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
166435,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166452,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166468,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
166484,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166500,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166515,19to14,19,14,1.70236763712101E-07,-35.567633974154,479,479,0,3,,,,
166531,14to19,14,19,0.999641865541938,-15.93398246238,31,31,0,3,,,,
166546,19to24,19,24,0.999999829763013,-19.9815585032674,62,62,0,3,,,,
166562,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
166578,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166595,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
166612,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
166628,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
166644,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166660,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166676,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166693,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
166709,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
166725,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166740,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
166756,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
166771,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
166787,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
166802,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
166819,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166834,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166851,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166869,19to24,19,24,0.999999829763013,-19.9815585032674,35,35,0,3,,,,
166885,24to19,24,19,0.999999999969435,-28.5462631104902,34,34,0,2,,,,
166901,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166917,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166933,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
166949,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
166967,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
166982,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
166998,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167013,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
167029,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167044,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
167060,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167075,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
167091,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167108,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
167125,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
167141,24to19,24,19,0.999999999969435,-28.5462631104902,33,33,0,2,,,,
167155,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
167172,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
167188,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
167204,24to19,24,19,0.999999999969435,-28.5462631104902,32,32,0,2,,,,
167219,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167235,24to19,24,19,0.999999999969435,-28.5462631104902,31,31,0,2,,,,
167251,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167268,24to23,24,23,3.0028452770811E-11,-52.7751388685043,960,943,17,2,,,,
167283,23to24,23,24,0.999536929721729,-12.1927433881039,32,32,0,3,,,,
167299,24to19,24,19,0.999999999969972,-28.5462631104902,64,64,0,2,,,,
167315,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167331,24to19,24,19,0.999999999969972,-28.5462631104902,32,32,0,2,,,,
167346,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167361,24to19,24,19,0.999999999969972,-28.5462631104902,30,30,0,2,,,,
167377,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167392,24to19,24,19,0.999999999969972,-28.5462631104902,31,31,0,2,,,,
167408,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167423,24to19,24,19,0.999999999969972,-28.5462631104902,31,31,0,2,,,,
167438,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
167455,24to19,24,19,0.999999999969972,-28.5462631104902,32,32,0,2,,,,
167470,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167485,24to19,24,19,0.999999999969972,-28.5462631104902,30,30,0,2,,,,
167500,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
167516,24to19,24,19,0.999999999969972,-28.5462631104902,31,31,0,2,,,,
167532,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167548,24to19,24,19,0.999999999969972,-28.5462631104902,32,32,0,2,,,,
167564,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167580,24to19,24,19,0.999999999969972,-28.5462631104902,32,32,0,2,,,,
167595,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167609,24to19,24,19,0.999999999969972,-28.5462631104902,29,29,0,2,,,,
167624,19to24,19,24,0.999999829763013,-19.9815585032674,29,29,0,3,,,,
167640,24to19,24,19,0.999999999969972,-28.5462631104902,31,31,0,2,,,,
167657,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
167673,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
167689,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167706,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
167721,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167738,24to19,24,19,0.999999999969972,-28.5462631104902,32,32,0,2,,,,
167754,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
167771,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
167786,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
167802,24to23,24,23,3.0028452770811E-11,-52.7751388685043,534,534,0,2,,,,
167817,23to24,23,24,0.999536929721729,-12.1927433881039,31,31,0,3,,,,
167833,24to19,24,19,0.999999999969972,-28.5462631104902,62,62,0,2,,,,
167848,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
167865,24to19,24,19,0.999999999969972,-28.5462631104902,32,32,0,2,,,,
167881,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
167898,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
167915,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
167931,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
167947,19to18,19,18,2.23583502980424E-13,-49.1105497685392,1976,1976,0,3,,,,
167963,18to19,18,19,0.98826048306071,-13.6394032169322,32,32,0,4,,,,
167980,19to24,19,24,0.999999829763013,-19.9815585032674,65,65,0,3,,,,
167996,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
168013,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
168029,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
168045,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
168061,24to19,24,19,0.999999999969972,-28.5462631104902,32,32,0,2,,,,
168077,19to14,19,14,1.70236763712101E-07,-35.567633974154,1562,1562,0,3,,,,
168093,14to19,14,19,0.999641865541938,-15.93398246238,32,32,0,3,,,,
168110,19to24,19,24,0.999999829763013,-19.9815585032674,65,65,0,3,,,,
168126,24to19,24,19,0.999999999969972,-28.5462631104902,33,33,0,2,,,,
168142,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
168157,24to19,24,19,0.999999999969972,-28.5462631104902,31,31,0,2,,,,
168172,19to14,19,14,1.70236763712101E-07,-35.567633974154,95,95,0,3,,,,
168189,14to9,14,9,0.000132712183026,-24.860963404631,3174,2914,260,3,,,,
168205,9to4,9,4,0.003341245270828,-21.9920625004648,54959,2945,52014,3,,,,
168221,4to3,4,3,0.030931814860437,-17.0843682783136,26891,2978,23913,2,,,,
168237,3to2,3,2,0.120484601361156,-16.4671487025069,26924,6734,20190,3,,,,
168252,2to7,2,7,0.896072437040698,-14.4714837020727,26988,2945,24043,3,,,,
168269,7to6,7,6,0.052510214405561,-19.368829326609,26989,205,26784,4,,,,
168283,6to11,6,11,0.42575221734546,-15.6533840220569,27050,3103,23947,4,,,,
168301,11to10,11,10,0.054664220186445,-27.6935931451784,45554,765,44789,4,,,,
168317,10to5,10,5,0.000864045598454,-20.7838052534882,63006,18,62988,3,,,,
168334,5to0,5,0,0.013250281255209,-19.2761516489607,63005,20,62985,3,,,,
168351,0to1,0,1,0.043135400561305,-16.4782620048536,27055,271,26784,2,,,,
168369,1to2,1,2,0.17970072130708,-16.4363861081028,132,132,0,3,,,,
168385,2to7,2,7,0.896072437040698,-14.4714837020727,133,133,0,3,,,,
168400,7to8,7,8,0.469537275788751,-17.219453722178,3402,3109,293,4,,,,
168416,8to13,8,13,0.308372565991004,-19.8978208088144,3434,3434,0,4,,,,
168432,13to14,13,14,0.718521556885073,-19.2747836384277,260,260,0,4,,,,
168448,14to19,14,19,0.999653190348986,-15.93398246238,291,291,0,3,,,,
168465,19to24,19,24,0.999999829763013,-19.9815585032674,323,323,0,3,,,,
168481,24to23,24,23,1.18910148512827E-11,-53.7015011660007,679,50,629,2,,,,
168496,23to24,23,24,0.999536929721729,-12.1927433881039,31,31,0,3,,,,
168513,24to19,24,19,0.999999999988109,-28.5462631104902,65,65,0,2,,,,
168529,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
168546,24to23,24,23,1.18910148512827E-11,-53.7015011660007,65,65,0,2,,,,
168563,23to24,23,24,0.999536929721729,-12.1927433881039,34,34,0,3,,,,
168578,24to19,24,19,0.999999999988109,-28.5462631104902,65,65,0,2,,,,
168595,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
168612,24to19,24,19,0.999999999988109,-28.5462631104902,34,34,0,2,,,,
168629,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
168644,24to19,24,19,0.999999999988109,-28.5462631104902,32,32,0,2,,,,
168660,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
168675,24to19,24,19,0.999999999988109,-28.5462631104902,31,31,0,2,,,,
168691,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
168707,24to19,24,19,0.999999999988109,-28.5462631104902,32,32,0,2,,,,
168723,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
168740,24to19,24,19,0.999999999988109,-28.5462631104902,33,33,0,2,,,,
168757,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
168772,24to19,24,19,0.999999999988109,-28.5462631104902,32,32,0,2,,,,
168787,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
168803,24to19,24,19,0.999999999988109,-28.5462631104902,31,31,0,2,,,,
168819,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
168834,24to19,24,19,0.999999999988109,-28.5462631104902,31,31,0,2,,,,
168849,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
168868,24to19,24,19,0.999999999988109,-28.5462631104902,34,34,0,2,,,,
168883,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
168900,24to19,24,19,0.999999999988109,-28.5462631104902,32,32,0,2,,,,
168915,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
168931,24to19,24,19,0.999999999988109,-28.5462631104902,31,31,0,2,,,,
168946,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
168962,24to19,24,19,0.999999999988109,-28.5462631104902,31,31,0,2,,,,
168978,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
168994,24to19,24,19,0.999999999988109,-28.5462631104902,32,32,0,2,,,,
169010,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
169027,24to23,24,23,8.21301992139031E-12,-54.071563536063,481,303,178,2,,,,
169044,23to24,23,24,0.999536929721729,-12.1927433881039,34,34,0,3,,,,
169061,24to19,24,19,0.999999999991787,-28.5462631104902,67,67,0,2,,,,
169078,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
169093,24to19,24,19,0.999999999991787,-28.5462631104902,32,32,0,2,,,,
169110,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
169125,24to19,24,19,0.999999999991787,-28.5462631104902,32,32,0,2,,,,
169142,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
169156,24to19,24,19,0.999999999991787,-28.5462631104902,31,31,0,2,,,,
169171,19to24,19,24,0.999999829763013,-19.9815585032674,29,29,0,3,,,,
169185,24to19,24,19,0.999999999991787,-28.5462631104902,29,29,0,2,,,,
169202,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
169219,24to19,24,19,0.999999999991787,-28.5462631104902,34,34,0,2,,,,
169236,19to24,19,24,0.999999829763013,-19.9815585032674,34,34,0,3,,,,
169252,24to19,24,19,0.999999999991787,-28.5462631104902,33,33,0,2,,,,
169269,19to24,19,24,0.999999829763013,-19.9815585032674,33,33,0,3,,,,
169283,24to19,24,19,0.999999999991787,-28.5462631104902,31,31,0,2,,,,
169299,19to24,19,24,0.999999829763013,-19.9815585032674,30,30,0,3,,,,
169314,24to19,24,19,0.999999999991787,-28.5462631104902,31,31,0,2,,,,
169330,19to24,19,24,0.999999829763013,-19.9815585032674,31,31,0,3,,,,
169346,24to19,24,19,0.999999999991787,-28.5462631104902,32,32,0,2,,,,
169362,19to24,19,24,0.999999829763013,-19.9815585032674,32,32,0,3,,,,
