time,edge,probability (value_coeff),expect,true,no.of neighbours
495,gneE3,0.516747208394555,42,42,2
583,gneE3,0.502131287041549,130,9,2
875,gneE3,0.516540604173078,43,43,2
960,gneE3,0.502888221644165,128,8,2
1260,gneE3,0.516526338702944,41,41,2
1347,gneE3,0.503732532502236,128,10,2
1646,gneE3,0.516919064432221,41,41,2
1732,gneE3,0.504353638096151,127,8,2
2029,gneE3,0.517135445684367,45,45,2
2109,gneE3,0.504801975588777,125,7,2
2405,gneE3,0.517302632440315,41,41,2
2492,gneE3,0.505515217069566,128,10,2
2788,gneE3,0.517825797767319,41,41,2
2875,gneE3,0.50605379114052,128,8,2
3172,gneE3,0.518125238570114,41,41,2
3258,gneE3,0.506638665076517,127,9,2
3550,gneE3,0.518578522930981,41,41,2
3636,gneE3,0.50734178240174,127,10,2
3933,gneE3,0.519101529017989,44,44,2
4021,gneE3,0.507873837957921,132,9,2
4316,gneE3,0.519538372302812,40,40,2
4403,gneE3,0.508557975449375,127,10,2
4703,gneE3,0.520039178693617,43,43,2
4786,gneE3,0.508986916547312,126,8,2
5080,gneE3,0.520426173446855,41,41,2
5165,gneE3,0.509472429149263,126,8,2
5460,gneE3,0.5207811014432,39,39,2
5548,gneE3,0.509821111175977,127,7,2
5843,gneE3,0.521009009821039,45,45,2
5929,gneE3,0.510289172955898,131,9,2
6225,gneE3,0.521499966367487,42,42,2
6311,gneE3,0.510785741169085,128,8,2
6606,gneE3,0.521816521985158,45,45,2
6688,gneE3,0.511267856477934,127,9,2
6983,gneE3,0.522331042666382,42,42,2
7068,gneE3,0.511848147848732,127,9,2
7359,gneE3,0.522842655018711,41,41,2
7448,gneE3,0.512402990771676,130,9,2
7742,gneE3,0.523306342077615,42,42,2
7828,gneE3,0.5128495472616,128,8,2
8121,gneE3,0.523693447041322,42,42,2
8207,gneE3,0.513378190874629,128,9,2
8505,gneE3,0.524104807909104,45,45,2
8587,gneE3,0.513760279462218,127,8,2
8883,gneE3,0.52446447618618,41,41,2
8966,gneE3,0.51427439276845,124,9,2
9257,gneE3,0.524959700521898,40,40,2
9344,gneE3,0.514710765010422,127,8,2
9644,gneE3,0.525290431268113,43,43,2
9730,gneE3,0.515244871901015,129,10,2
10017,gneE3,0.525805071170823,39,39,2
10105,gneE3,0.5157285560498,127,9,2
10398,gneE3,0.526315532438864,41,41,2
10486,gneE3,0.516183699069475,129,8,2
10783,gneE3,0.526636174459752,45,45,2
10870,gneE3,0.516609898944929,132,9,2
11159,gneE3,0.526986140356158,40,40,2
11242,gneE3,0.51696235942714,123,8,2
11540,gneE3,0.527401904053133,39,39,2
11624,gneE3,0.517413904818737,123,8,2
11923,gneE3,0.527784968481564,43,43,2
12010,gneE3,0.517794421332222,130,8,2
12310,gneE3,0.528133597843781,41,41,2
12395,gneE3,0.518197225187176,126,8,2
12689,gneE3,0.528494880105421,43,43,2
12774,gneE3,0.518579666691405,128,8,2
13076,gneE3,0.5288231310957,41,41,2
13158,gneE3,0.518965666449541,123,8,2
13457,gneE3,0.529234996473739,43,43,2
13540,gneE3,0.519390907216579,126,8,2
13840,gneE3,0.529632197186905,43,43,2
13926,gneE3,0.51980163353979,129,8,2
14222,gneE3,0.530013042254428,41,41,2
14306,gneE3,0.520230877588762,125,8,2
14605,gneE3,0.530384125413842,42,42,2
14691,gneE3,0.520531978965891,128,7,2
14989,gneE3,0.530657821502525,43,43,2
15074,gneE3,0.520913235352709,128,8,2
15366,gneE3,0.531006407540513,40,40,2
15452,gneE3,0.521297128126453,126,8,2
15747,gneE3,0.531397277984028,42,42,2
15833,gneE3,0.52162140411996,128,7,2
16131,gneE3,0.531668087975806,41,41,2
16213,gneE3,0.521939065949542,123,7,2
16509,gneE3,0.531990801483097,40,40,2
16597,gneE3,0.522423139879036,128,9,2
16896,gneE3,0.532396044007731,46,46,2
16979,gneE3,0.522765548613388,129,8,2
17277,gneE3,0.532742367474513,43,43,2
17362,gneE3,0.523218870569766,128,9,2
17658,gneE3,0.533202168417536,43,43,2
17744,gneE3,0.523615052610257,129,8,2
18044,gneE3,0.533579864215637,42,42,2
18131,gneE3,0.524092901912358,129,9,2
18432,gneE3,0.534037513427825,42,42,2
18517,gneE3,0.524421808693616,127,7,2
18819,gneE3,0.534314337159581,45,45,2
18906,gneE3,0.524774664586471,132,8,2
19202,gneE3,0.534674532551902,41,41,2
19286,gneE3,0.525188496065428,125,8,2
19581,gneE3,0.535007312918991,45,45,2
19666,gneE3,0.525592905036175,130,9,2
19964,gneE3,0.535455261773082,42,42,2
97,gneE4,0.518929706936953,39,39,2
221,gneE4,0.501427728424746,163,9,2
472,gneE4,0.517281432283445,40,40,2
603,gneE4,0.502391886777353,171,8,2
855,gneE4,0.516749296170626,43,43,2
983,gneE4,0.503000607128279,171,9,2
1238,gneE4,0.51666736242936,40,40,2
1369,gneE4,0.503630227681165,171,10,2
1625,gneE4,0.516796564580494,42,42,2
1752,gneE4,0.503961615417114,169,7,2
2006,gneE4,0.516753689295019,43,43,2
2132,gneE4,0.504401852164795,169,9,2
2384,gneE4,0.516823662020427,43,43,2
2513,gneE4,0.504793613601252,172,10,2
2767,gneE4,0.517072359824661,40,40,2
2899,gneE4,0.505185003833962,172,9,2
3151,gneE4,0.517220191186203,40,40,2
3279,gneE4,0.505529095130669,168,9,2
3530,gneE4,0.517354044446447,43,43,2
3655,gneE4,0.505817651007658,168,9,2
3912,gneE4,0.517540571014524,43,43,2
4041,gneE4,0.505988623296016,172,7,2
4296,gneE4,0.517662709431763,41,41,2
4423,gneE4,0.506317511788406,168,8,2
4679,gneE4,0.517872695685333,41,41,2
4806,gneE4,0.506638635824028,168,8,2
5060,gneE4,0.518005474666816,41,41,2
5189,gneE4,0.507003091304689,170,10,2
5441,gneE4,0.518275195064456,41,41,2
5571,gneE4,0.50729163342072,171,9,2
5821,gneE4,0.518472367730976,44,44,2
5950,gneE4,0.507498473485909,173,8,2
6204,gneE4,0.518640917059604,43,43,2
6334,gneE4,0.507811459094987,173,9,2
6584,gneE4,0.51883556542927,44,44,2
6710,gneE4,0.508087401199206,170,9,2
6962,gneE4,0.519082619768706,40,40,2
7089,gneE4,0.508344252524158,167,8,2
7339,gneE4,0.519270139434207,43,43,2
7468,gneE4,0.508644059894455,172,9,2
7720,gneE4,0.519510268665923,42,42,2
7849,gneE4,0.509011767088404,171,10,2
8098,gneE4,0.519855435135023,41,41,2
8229,gneE4,0.509343729171553,172,9,2
8481,gneE4,0.520100060780562,42,42,2
8606,gneE4,0.509525434885999,167,7,2
8863,gneE4,0.520193590138603,44,44,2
8987,gneE4,0.509797313997867,168,9,2
9238,gneE4,0.520412522747548,42,42,2
9367,gneE4,0.510053049897829,171,9,2
9621,gneE4,0.520663449194437,39,39,2
9748,gneE4,0.510300616859985,166,8,2
9998,gneE4,0.520747790040235,41,41,2
10126,gneE4,0.51041842852767,169,8,2
10378,gneE4,0.520904537190015,42,42,2
10508,gneE4,0.51067035299898,172,9,2
10761,gneE4,0.521112196770429,44,44,2
10890,gneE4,0.510851888632399,173,8,2
11139,gneE4,0.52121604289156,41,41,2
11263,gneE4,0.511016806452035,165,8,2
11521,gneE4,0.521352165263411,44,44,2
11647,gneE4,0.511237045560842,170,9,2
11902,gneE4,0.521572211212628,43,43,2
12031,gneE4,0.511423580883658,172,8,2
12291,gneE4,0.521727668393592,43,43,2
12414,gneE4,0.511566705346895,166,7,2
12666,gneE4,0.521896921134442,42,42,2
12796,gneE4,0.511814445989683,172,8,2
13054,gneE4,0.52208508808849,41,41,2
13179,gneE4,0.512051679816064,166,8,2
13437,gneE4,0.522253893056432,44,44,2
13560,gneE4,0.512184571357263,167,7,2
13818,gneE4,0.522392062349458,41,41,2
13947,gneE4,0.512406321929828,170,8,2
14201,gneE4,0.52258367876168,40,40,2
14328,gneE4,0.512697464999976,167,9,2
14584,gneE4,0.522815654549109,42,42,2
14713,gneE4,0.512882682196601,171,8,2
14965,gneE4,0.523037925259844,42,42,2
15096,gneE4,0.51318593353409,173,9,2
15345,gneE4,0.523274736319441,39,39,2
15472,gneE4,0.513345717427593,166,7,2
15727,gneE4,0.523412731809503,42,42,2
15855,gneE4,0.513620204633877,170,9,2
16110,gneE4,0.523665984806372,42,42,2
16234,gneE4,0.513786202939686,166,7,2
16490,gneE4,0.523772259573788,44,44,2
16618,gneE4,0.514020758782833,172,9,2
16871,gneE4,0.524054184923033,42,42,2
17001,gneE4,0.514265809133184,172,8,2
17256,gneE4,0.524205388875358,43,43,2
17384,gneE4,0.514502031555195,171,9,2
17636,gneE4,0.524453903848632,40,40,2
17766,gneE4,0.514775265339516,170,9,2
18024,gneE4,0.524675797886925,44,44,2
18151,gneE4,0.514955528397527,171,8,2
18411,gneE4,0.524832621123178,44,44,2
18539,gneE4,0.515130503850445,172,8,2
18796,gneE4,0.524985806232259,43,43,2
18926,gneE4,0.515301312378248,173,8,2
19181,gneE4,0.525166586868769,41,41,2
19307,gneE4,0.515457809189122,167,7,2
19556,gneE4,0.525299980100578,41,41,2
19687,gneE4,0.515715616738887,172,9,2
19943,gneE4,0.52554482982947,42,42,2
77,gneE5,0.518536622316089,39,39,2
242,gneE5,0.501032610398682,204,8,2
453,gneE5,0.51680409408975,40,40,2
625,gneE5,0.501930156387439,212,9,2
832,gneE5,0.516324796564188,40,40,2
1002,gneE5,0.502334909700434,210,7,2
1219,gneE5,0.515918923455734,44,44,2
1388,gneE5,0.502617486553237,213,8,2
1605,gneE5,0.515693385432211,42,42,2
1775,gneE5,0.50295766272101,212,10,2
1984,gneE5,0.51576207245495,43,43,2
2154,gneE5,0.50328342406229,213,9,2
2364,gneE5,0.51565173845161,43,43,2
2534,gneE5,0.503491674236306,213,10,2
2747,gneE5,0.515724499096043,41,41,2
2920,gneE5,0.503719194674114,214,9,2
3131,gneE5,0.515657629756228,43,43,2
3299,gneE5,0.503782048794966,211,8,2
3509,gneE5,0.515593064652629,41,41,2
3676,gneE5,0.503880670048862,208,8,2
3889,gneE5,0.515596013658376,42,42,2
4065,gneE5,0.504059357859988,218,9,2
4276,gneE5,0.515597834636616,40,40,2
4445,gneE5,0.50420508751207,209,9,2
4660,gneE5,0.515629341536734,44,44,2
4826,gneE5,0.504288496480101,210,8,2
5039,gneE5,0.515601470923963,41,41,2
5209,gneE5,0.504359718033468,211,8,2
5421,gneE5,0.515581394672343,44,44,2
5592,gneE5,0.504477798797376,215,9,2
5798,gneE5,0.515694993294821,42,42,2
5973,gneE5,0.504671130852893,217,9,2
6183,gneE5,0.515675466073195,43,43,2
6352,gneE5,0.504686356230858,212,8,2
6561,gneE5,0.515700250873042,42,42,2
6730,gneE5,0.504785237912037,211,8,2
6941,gneE5,0.515778001116996,42,42,2
7110,gneE5,0.504984020120242,211,9,2
7318,gneE5,0.515817802942005,41,41,2
7490,gneE5,0.505082328357074,213,9,2
7700,gneE5,0.515857703735689,43,43,2
7868,gneE5,0.50523844783415,211,10,2
8079,gneE5,0.515954696813557,44,44,2
8250,gneE5,0.50532991433533,215,9,2
8460,gneE5,0.516038398923959,41,41,2
8629,gneE5,0.505477269956192,210,9,2
8842,gneE5,0.516093286151688,42,42,2
9007,gneE5,0.505588704223157,207,9,2
9217,gneE5,0.516150255691798,41,41,2
9389,gneE5,0.505679984685782,213,9,2
9601,gneE5,0.516246085866522,40,40,2
9770,gneE5,0.505882031503257,209,10,2
9978,gneE5,0.516304088869582,43,43,2
10147,gneE5,0.505872965826175,212,8,2
10357,gneE5,0.516302842818895,41,41,2
10529,gneE5,0.505962117328284,213,9,2
10738,gneE5,0.516436906959212,39,39,2
10913,gneE5,0.506133897687387,214,9,2
11119,gneE5,0.516479678475461,41,41,2
11285,gneE5,0.506280692350918,207,10,2
11501,gneE5,0.516562729793449,45,45,2
11667,gneE5,0.506289001435702,211,8,2
11880,gneE5,0.516572319043439,42,42,2
12051,gneE5,0.506280245600127,213,7,2
12269,gneE5,0.516532696883469,44,44,2
12435,gneE5,0.506330350901012,210,8,2
12646,gneE5,0.51658040516813,42,42,2
12817,gneE5,0.506405023272361,213,8,2
13035,gneE5,0.516594755857842,44,44,2
13201,gneE5,0.506506876128155,210,9,2
13414,gneE5,0.516658793699382,43,43,2
13582,gneE5,0.506549139511818,211,8,2
13797,gneE5,0.516754149761893,43,43,2
13969,gneE5,0.506715594456232,215,9,2
14181,gneE5,0.51680702084528,44,44,2
14348,gneE5,0.506755317417837,211,8,2
14563,gneE5,0.516862217115563,42,42,2
14734,gneE5,0.506785691651229,213,7,2
14946,gneE5,0.516821957899041,43,43,2
15116,gneE5,0.506821018448509,213,8,2
15326,gneE5,0.516867954460456,42,42,2
15496,gneE5,0.506992364828526,212,10,2
15705,gneE5,0.517015197224336,41,41,2
15876,gneE5,0.507115576108009,212,9,2
16090,gneE5,0.517118428396527,43,43,2
16255,gneE5,0.507201730705964,208,8,2
16469,gneE5,0.517139112379992,44,44,2
16637,gneE5,0.507190116730489,212,7,2
16850,gneE5,0.517140475399316,42,42,2
17022,gneE5,0.507259640415491,214,8,2
17234,gneE5,0.517149353784439,42,42,2
17404,gneE5,0.507294588546044,212,8,2
17615,gneE5,0.517240186766739,41,41,2
17786,gneE5,0.507359084789096,212,7,2
18002,gneE5,0.517248538730071,42,42,2
18173,gneE5,0.507435411548645,213,8,2
18390,gneE5,0.517265289235974,45,45,2
18560,gneE5,0.507516967531783,215,9,2
18774,gneE5,0.517362995229199,44,44,2
18948,gneE5,0.507629302082033,218,9,2
19161,gneE5,0.517412710069012,43,43,2
19329,gneE5,0.507712528970204,211,9,2
19536,gneE5,0.517510085742516,41,41,2
19709,gneE5,0.507822955303533,214,9,2
19922,gneE5,0.517608724064173,41,41,2
307,gneE8,0.482993412589177,307,8,2
391,gneE8,0.49883122153692,39,39,2
687,gneE8,0.483934030351881,335,9,2
772,gneE8,0.49790810190036,42,42,2
1068,gneE8,0.483907595153447,338,8,2
1155,gneE8,0.497098911139999,44,44,2
1452,gneE8,0.483686190307963,341,8,2
1539,gneE8,0.496467206710149,41,41,2
1836,gneE8,0.483515401615307,338,9,2
1920,gneE8,0.495782722831392,42,42,2
2215,gneE8,0.48310895736421,337,8,2
2299,gneE8,0.495208184312349,40,40,2
2596,gneE8,0.482752543497635,337,7,2
2681,gneE8,0.494722247786394,41,41,2
2982,gneE8,0.482551726847336,342,9,2
3067,gneE8,0.49411773063748,43,43,2
3364,gneE8,0.482165977678835,340,10,2
3444,gneE8,0.49373987188233,40,40,2
3740,gneE8,0.481946303632222,336,10,2
3826,gneE8,0.493228935935647,46,46,2
4126,gneE8,0.481494748082357,346,8,2
4215,gneE8,0.492652818226095,45,45,2
4507,gneE8,0.4810491546247,337,8,2
4594,gneE8,0.492166845586219,43,43,2
4890,gneE8,0.480672940880368,339,8,2
4978,gneE8,0.491523259392401,43,43,2
5273,gneE8,0.480165820748988,338,9,2
5355,gneE8,0.491160737252638,40,40,2
5654,gneE8,0.47989409405644,339,9,2
5736,gneE8,0.490603290506728,41,41,2
6034,gneE8,0.479420834108731,339,9,2
6117,gneE8,0.490242798814368,39,39,2
6414,gneE8,0.479140952805862,336,9,2
6500,gneE8,0.489634190615955,42,42,2
6792,gneE8,0.47857227840808,334,8,2
6878,gneE8,0.489176613538955,42,42,2
7172,gneE8,0.478214449975877,336,9,2
7255,gneE8,0.488755127725537,41,41,2
7551,gneE8,0.4778220608902,337,8,2
7636,gneE8,0.488208034957275,43,43,2
7930,gneE8,0.47736765284901,337,9,2
8013,gneE8,0.487791799975214,40,40,2
8311,gneE8,0.476974125756888,338,8,2
8398,gneE8,0.487183358376353,43,43,2
8692,gneE8,0.476452633157301,337,9,2
8777,gneE8,0.486782984098275,42,42,2
9071,gneE8,0.476070728502156,336,8,2
9156,gneE8,0.486337019116828,43,43,2
9454,gneE8,0.475733414141573,341,10,2
9539,gneE8,0.485885307034673,43,43,2
9829,gneE8,0.475334233255839,333,10,2
9913,gneE8,0.485400192176814,45,45,2
10211,gneE8,0.474820048978456,343,8,2
10295,gneE8,0.484876248392568,44,44,2
10592,gneE8,0.474339401781348,341,8,2
10678,gneE8,0.484361970026797,43,43,2
10973,gneE8,0.473867386477879,338,8,2
11057,gneE8,0.48382171239952,41,41,2
11349,gneE8,0.473400967343673,333,9,2
11434,gneE8,0.483433771507858,43,43,2
11733,gneE8,0.473073647826014,342,10,2
11818,gneE8,0.48307627744066,42,42,2
12117,gneE8,0.472721360685676,341,9,2
12203,gneE8,0.482613230100036,44,44,2
12499,gneE8,0.4722620292344,340,8,2
12584,gneE8,0.482104359741571,43,43,2
12881,gneE8,0.471786087462727,340,8,2
12968,gneE8,0.481700633360429,42,42,2
13262,gneE8,0.471416996598573,336,8,2
13352,gneE8,0.481209514611733,43,43,2
13646,gneE8,0.470987130952223,337,9,2
13733,gneE8,0.480761910703352,43,43,2
14031,gneE8,0.470535320595379,341,8,2
14117,gneE8,0.480270740930249,41,41,2
14413,gneE8,0.470075745477413,337,8,2
14501,gneE8,0.479721383538628,43,43,2
14796,gneE8,0.469553502291307,338,8,2
14880,gneE8,0.479369402402846,42,42,2
15178,gneE8,0.469257545032298,340,9,2
15262,gneE8,0.47897402181308,41,41,2
15557,gneE8,0.468860433164489,336,8,2
15641,gneE8,0.478469395061535,41,41,2
15938,gneE8,0.468349063952235,338,7,2
16026,gneE8,0.478032013025802,41,41,2
16317,gneE8,0.468002164587007,332,9,2
16403,gneE8,0.47766191517472,43,43,2
16700,gneE8,0.467679688859774,340,10,2
16785,gneE8,0.477316580140836,40,40,2
17084,gneE8,0.467328261319989,339,9,2
17169,gneE8,0.476932623070784,41,41,2
17469,gneE8,0.466965497945001,341,9,2
17553,gneE8,0.476392098919931,43,43,2
17852,gneE8,0.466446265845552,342,9,2
17938,gneE8,0.475938028907637,43,43,2
18239,gneE8,0.46604200588385,344,10,2
18324,gneE8,0.475602567189355,40,40,2
18624,gneE8,0.465701133298964,340,9,2
18708,gneE8,0.475226759302145,39,39,2
19010,gneE8,0.465315389180183,341,8,2
19099,gneE8,0.474685658636769,46,46,2
19389,gneE8,0.464797643287889,336,8,2
19474,gneE8,0.474274362809631,43,43,2
19773,gneE8,0.464401728209014,342,8,2
19860,gneE8,0.473801374971752,45,45,2
328,gneE9,0.483158856131711,328,8,2
372,gneE9,0.498500337147727,44,44,2
708,gneE9,0.483582916832303,380,8,2
751,gneE9,0.497104952549458,43,43,2
1090,gneE9,0.483181141826955,382,10,2
1132,gneE9,0.496063901866117,42,42,2
1473,gneE9,0.482678106750408,383,9,2
1516,gneE9,0.495194325665915,43,43,2
1856,gneE9,0.482184905044725,383,8,2
1898,gneE9,0.494155597986857,42,42,2
2237,gneE9,0.481496557976686,381,9,2
2280,gneE9,0.493044218903375,43,43,2
2618,gneE9,0.480638153270237,381,9,2
2663,gneE9,0.492020219091876,45,45,2
3002,gneE9,0.479791387976939,384,8,2
3044,gneE9,0.491071403661668,42,42,2
3383,gneE9,0.479024391591568,381,8,2
3424,gneE9,0.490112821229026,41,41,2
3760,gneE9,0.478287575879401,377,10,2
3804,gneE9,0.489163031470584,44,44,2
4146,gneE9,0.477375790707665,386,7,2
4192,gneE9,0.488124608613834,46,46,2
4528,gneE9,0.476494132861147,382,8,2
4574,gneE9,0.487145675351924,46,46,2
4912,gneE9,0.475655943021236,384,9,2
4958,gneE9,0.48608802346612,46,46,2
5294,gneE9,0.47470007990827,382,9,2
5337,gneE9,0.485132439825424,43,43,2
5674,gneE9,0.473837259746193,380,9,2
5716,gneE9,0.484143163527136,42,42,2
6053,gneE9,0.4728719705819,379,7,2
6098,gneE9,0.483116190675703,45,45,2
6434,gneE9,0.471922349565249,381,7,2
6478,gneE9,0.482124398216268,44,44,2
6814,gneE9,0.47106350385483,380,9,2
6857,gneE9,0.481199881891367,43,43,2
7192,gneE9,0.470207642825514,378,9,2
7235,gneE9,0.480254776021406,43,43,2
7572,gneE9,0.469324496562358,380,9,2
7615,gneE9,0.479459817609578,43,43,2
7952,gneE9,0.468618432109855,380,10,2
7993,gneE9,0.478711291023053,41,41,2
8333,gneE9,0.467896268382543,381,9,2
8376,gneE9,0.477948668868112,43,43,2
8713,gneE9,0.467158482484303,380,8,2
8754,gneE9,0.477267771526059,41,41,2
9091,gneE9,0.46652908076656,378,8,2
9135,gneE9,0.476449858767427,44,44,2
9473,gneE9,0.465757022300108,382,8,2
9517,gneE9,0.47565761268222,44,44,2
9848,gneE9,0.465043175620888,375,9,2
9891,gneE9,0.474690564343835,43,43,2
10231,gneE9,0.46408628147033,383,8,2
10274,gneE9,0.473751986941414,43,43,2
10612,gneE9,0.463190713926944,381,8,2
10656,gneE9,0.472970621596341,44,44,2
10994,gneE9,0.462448896188082,382,8,2
11037,gneE9,0.472040219889836,43,43,2
11370,gneE9,0.461616919489653,376,10,2
11412,gneE9,0.471301367799367,42,42,2
11754,gneE9,0.460853523082599,384,8,2
11798,gneE9,0.470416042461333,44,44,2
12137,gneE9,0.460032164746023,383,9,2
12181,gneE9,0.46954942452327,44,44,2
12521,gneE9,0.459226779503406,384,10,2
12563,gneE9,0.468699858699422,42,42,2
12903,gneE9,0.458383772080715,382,9,2
12947,gneE9,0.467731042635579,44,44,2
13284,gneE9,0.457419581886615,381,8,2
13331,gneE9,0.466883583190101,47,47,2
13668,gneE9,0.456628603493842,384,9,2
13710,gneE9,0.466161013133354,42,42,2
14052,gneE9,0.455908517297584,384,8,2
14095,gneE9,0.465254307801583,43,43,2
14434,gneE9,0.455058996727,382,9,2
14480,gneE9,0.46444132733686,46,46,2
14817,gneE9,0.45424599056234,383,8,2
14861,gneE9,0.463553418403742,44,44,2
15199,gneE9,0.453412787805859,382,9,2
15241,gneE9,0.462806329235794,42,42,2
15578,gneE9,0.452666171103173,379,8,2
15620,gneE9,0.462047421235563,42,42,2
15962,gneE9,0.45198375377096,384,10,2
16005,gneE9,0.461257166965003,43,43,2
16338,gneE9,0.451195948727843,376,9,2
16381,gneE9,0.460531210449286,43,43,2
16720,gneE9,0.450490038572196,382,9,2
16764,gneE9,0.459791600483292,44,44,2
17105,gneE9,0.449745349214615,385,8,2
17150,gneE9,0.458953041256186,45,45,2
17490,gneE9,0.448956266435579,385,9,2
17530,gneE9,0.458347160262391,40,40,2
17872,gneE9,0.448374320553775,382,9,2
17915,gneE9,0.457635428382953,43,43,2
18259,gneE9,0.447681259643718,387,9,2
18304,gneE9,0.456954045790898,45,45,2
18645,gneE9,0.44702166672105,386,9,2
18687,gneE9,0.456208864098962,42,42,2
19029,gneE9,0.446245409768135,384,7,2
19075,gneE9,0.455436461413356,46,46,2
19410,gneE9,0.445547631376446,381,9,2
19453,gneE9,0.45470907533816,43,43,2
19795,gneE9,0.444837396902627,385,9,2
19838,gneE9,0.453873128172249,43,43,2
