time,edge,old node,possible nodes,probability (value_exp),value_coeff,expect,true,no.of neighbours
19894,-gneE2,gneJ4,gneJ3,0.849210337254788,-1.41244410841779,447.365853658537,40,2
19971,-gneE2,gneJ4,gneJ3,0.730001976484737,-2.14623250432223,439.5,117,2
36,gneE3,gneJ4,gneJ5,0.5,0.5,36,36,2
275,gneE3,gneJ4,gneJ5,0.509998666879965,0.54,37.5,39,2
315,gneE3,gneJ4,gneJ5,0.509998666879965,0.54,37.5,40,2
476,gneE3,gneJ4,gneJ5,0.694164378677633,0.54,37.5,201,2
515,gneE3,gneJ4,gneJ5,0.820825609333709,0.54,37.5,240,2
556,gneE3,gneJ4,gneJ5,0.947346321221993,1.90797752808989,118.666666666667,281,2
594,gneE3,gneJ4,gneJ5,0.90684573101369,1.29376433012034,98.5,38,2
675,gneE3,gneJ4,gneJ5,0.851571460309943,0.765028697936436,87,41,2
1525,gneE3,gneJ4,gneJ5,0.779677246333624,0.281835420625512,79.3333333333333,41,2
1603,gneE3,gneJ4,gneJ5,0.691346567439311,-0.175528920459759,73.7142857142857,40,2
1643,gneE3,gneJ4,gneJ5,0.594346163782683,-0.599989352114436,69.5,40,2
1683,gneE3,gneJ4,gneJ5,0.496497204007512,-0.995962506476852,66.2222222222222,40,2
1722,gneE3,gneJ4,gneJ5,0.401351218338044,-1.3817892781304,63.5,39,2
2647,gneE3,gneJ4,gneJ5,0.058565227763932,-1.3817892781304,63.5,39,2
2687,gneE3,gneJ4,gneJ5,0.135259227402608,-1.3817892781304,63.5,79,2
2929,gneE3,gneJ4,gneJ5,0.278958397063516,-1.3817892781304,63.5,321,2
3007,gneE3,gneJ4,gneJ5,0.486791126178648,-1.3817892781304,63.5,399,2
3047,gneE3,gneJ4,gneJ5,0.69592585931133,-1.3817892781304,63.5,439,2
3086,gneE3,gneJ4,gneJ5,0.989565418983086,2.34237963471776,101.181818181818,478,2
3126,gneE3,gneJ4,gneJ5,0.981447897058766,1.75868492526416,96.0833333333333,40,2
3166,gneE3,gneJ4,gneJ5,0.967839327101948,1.194560868265,91.7692307692308,40,2
3205,gneE3,gneJ4,gneJ5,0.945189494026329,0.63774268644682,88,39,2
3245,gneE3,gneJ4,gneJ5,0.910454875314431,0.109440799654367,84.8,40,2
4385,gneE3,gneJ4,gneJ5,0.857560476872457,-0.414586660299866,81.9375,39,2
4424,gneE3,gneJ4,gneJ5,0.783517774722259,-0.923475549188755,79.4117647058823,39,2
4465,gneE3,gneJ4,gneJ5,0.693564906692844,-1.39292199059781,77.2777777777778,41,2
4505,gneE3,gneJ4,gneJ5,0.586116974384921,-1.86182485572709,75.3157894736842,40,2
4545,gneE3,gneJ4,gneJ5,0.472972301153688,-2.31797713308943,73.55,40,2
4623,gneE3,gneJ4,gneJ5,0.08039351456082,-2.31797713308943,73.55,40,2
4664,gneE3,gneJ4,gneJ5,0.177654956339298,-2.31797713308943,73.55,81,2
4705,gneE3,gneJ4,gneJ5,0.346114613085659,-2.31797713308943,73.55,122,2
4748,gneE3,gneJ4,gneJ5,0.561238712448673,-2.31797713308943,73.55,165,2
4788,gneE3,gneJ4,gneJ5,0.859941789895304,-0.749361381299456,79.8095238095238,205,2
4828,gneE3,gneJ4,gneJ5,0.790447856921027,-1.23654086847894,78,40,2
4869,gneE3,gneJ4,gneJ5,0.703566062675276,-1.6998305668284,76.3913043478261,41,2
6405,gneE3,gneJ4,gneJ5,0.604595100488425,-2.13951928278171,74.9583333333333,42,2
6446,gneE3,gneJ4,gneJ5,0.099431572903,-2.13951928278171,74.9583333333333,41,2
6772,gneE3,gneJ4,gneJ5,0.2153913544435,-2.13951928278171,74.9583333333333,367,2
6814,gneE3,gneJ4,gneJ5,0.402533905238258,-2.13951928278171,74.9583333333333,409,2
6854,gneE3,gneJ4,gneJ5,0.622914934073052,-2.13951928278171,74.9583333333333,449,2
6893,gneE3,gneJ4,gneJ5,0.801509761963049,-2.13951928278171,74.9583333333333,488,2
6933,gneE3,gneJ4,gneJ5,0.997690234832879,2.53302046797033,93.08,528,2
6974,gneE3,gneJ4,gneJ5,0.996004033782951,1.98318938688925,91.0769230769231,41,2
7014,gneE3,gneJ4,gneJ5,0.993083953293533,1.43169437027795,89.1851851851852,40,2
7054,gneE3,gneJ4,gneJ5,0.988161476726948,0.889210710147236,87.4285714285714,40,2
7095,gneE3,gneJ4,gneJ5,0.980202220493931,0.366912598455793,85.8275862068966,41,2
7134,gneE3,gneJ4,gneJ5,0.966592790418664,-0.170270945848004,84.2666666666667,39,2
8715,gneE3,gneJ4,gneJ5,0.945820520938942,-0.675525908868635,82.8709677419355,41,2
8755,gneE3,gneJ4,gneJ5,0.912962840735868,-1.18491647996867,81.53125,40,2
8796,gneE3,gneJ4,gneJ5,0.865404852752484,-1.67435044223282,80.3030303030303,41,2
8839,gneE3,gneJ4,gneJ5,0.802788580462127,-2.13146147082547,79.2058823529412,43,2
8880,gneE3,gneJ4,gneJ5,0.716808835574405,-2.60658948838217,78.1142857142857,41,2
8921,gneE3,gneJ4,gneJ5,0.61315150250212,-3.07469759649027,77.0833333333333,41,2
8961,gneE3,gneJ4,gneJ5,0.046629703066837,-3.07469759649027,77.0833333333333,40,2
9000,gneE3,gneJ4,gneJ5,0.108466897571018,-3.07469759649027,77.0833333333333,79,2
9040,gneE3,gneJ4,gneJ5,0.231148447297382,-3.07469759649027,77.0833333333333,119,2
9284,gneE3,gneJ4,gneJ5,0.425198147422929,-3.07469759649027,77.0833333333333,363,2
9325,gneE3,gneJ4,gneJ5,0.643838020130498,-3.07469759649027,77.0833333333333,404,2
9366,gneE3,gneJ4,gneJ5,0.991034945258825,1.03865644077681,87.027027027027,445,2
9406,gneE3,gneJ4,gneJ5,0.984807933079906,0.504914109488463,85.7894736842105,40,2
9734,gneE3,gneJ4,gneJ5,0.974816786954617,-0.010687223440952,84.6410256410256,41,2
9774,gneE3,gneJ4,gneJ5,0.958312414141253,-0.531788690067711,83.525,40,2
10984,gneE3,gneJ4,gneJ5,0.931377702710559,-1.05871176699079,82.4390243902439,39,2
11022,gneE3,gneJ4,gneJ5,0.888448181950862,-1.59177203615404,81.3809523809524,38,2
11062,gneE3,gneJ4,gneJ5,0.828123264231763,-2.09437469665144,80.4186046511628,40,2
11104,gneE3,gneJ4,gneJ5,0.750332132221188,-2.56637469665144,79.5454545454546,42,2
11144,gneE3,gneJ4,gneJ5,0.647680485669768,-3.05790012038025,78.6666666666667,40,2
11185,gneE3,gneJ4,gneJ5,0.533830121598727,-3.53123159203621,77.8478260869565,41,2
11226,gneE3,gneJ4,gneJ5,0.417645606367096,-3.99920508734267,77.063829787234,41,2
11267,gneE3,gneJ4,gneJ5,0.311057204916275,-4.46194055007814,76.3125,41,2
12309,gneE3,gneJ4,gneJ5,0.215501948128171,-4.95883328177227,75.530612244898,38,2
12348,gneE3,gneJ4,gneJ5,0.00175995773101,-4.95883328177227,75.530612244898,39,2
12390,gneE3,gneJ4,gneJ5,0.004372339878236,-4.95883328177227,75.530612244898,81,2
12430,gneE3,gneJ4,gneJ5,0.010830995659127,-4.95883328177227,75.530612244898,121,2
12674,gneE3,gneJ4,gneJ5,0.026494219577896,-4.95883328177227,75.530612244898,365,2
12714,gneE3,gneJ4,gneJ5,0.063172778776484,-4.95883328177227,75.530612244898,405,2
12756,gneE3,gneJ4,gneJ5,0.142198739460301,-4.95883328177227,75.530612244898,447,2
12798,gneE3,gneJ4,gneJ5,0.288868494505405,-4.95883328177227,75.530612244898,489,2
12837,gneE3,gneJ4,gneJ5,0.499948323546224,-4.95883328177227,75.530612244898,528,2
12918,gneE3,gneJ4,gneJ5,0.99768206625132,1.1061319154435,86.2,609,2
13326,gneE3,gneJ4,gneJ5,0.996064303730786,0.575097432684882,85.2941176470588,40,2
13367,gneE3,gneJ4,gneJ5,0.993433998704734,0.060636034370147,84.4423076923077,41,2
13973,gneE3,gneJ4,gneJ5,0.988988144874355,-0.460916662538,83.6037735849057,40,2
14011,gneE3,gneJ4,gneJ5,0.981236003243204,-1.00175353879667,82.7592592592593,38,2
14053,gneE3,gneJ4,gneJ5,0.969791407932007,-1.48967196043267,82.0181818181818,42,2
14095,gneE3,gneJ4,gneJ5,0.951916447393736,-1.97308948733801,81.3035714285714,42,2
14135,gneE3,gneJ4,gneJ5,0.922866340919908,-2.47668191059078,80.5789473684211,40,2
14255,gneE3,gneJ4,gneJ5,0.878968701789828,-2.97592646055841,79.8793103448276,40,2
14298,gneE3,gneJ4,gneJ5,0.821311422312717,-3.43336871889887,79.2542372881356,43,2
15260,gneE3,gneJ4,gneJ5,0.735273690153839,-3.93708027775359,78.5833333333333,39,2
15300,gneE3,gneJ4,gneJ5,0.630576397312196,-4.42393621886821,77.9508196721311,40,2
15339,gneE3,gneJ4,gneJ5,0.509766465802062,-4.91955574327371,77.3225806451613,39,2
15379,gneE3,gneJ4,gneJ5,0.012271843342968,-4.91955574327371,77.3225806451613,40,2
15421,gneE3,gneJ4,gneJ5,0.029830435189555,-4.91955574327371,77.3225806451613,82,2
15665,gneE3,gneJ4,gneJ5,0.070689750449468,-4.91955574327371,77.3225806451613,326,2
15707,gneE3,gneJ4,gneJ5,0.157722244009117,-4.91955574327371,77.3225806451613,368,2
15747,gneE3,gneJ4,gneJ5,0.31600476711254,-4.91955574327371,77.3225806451613,408,2
15789,gneE3,gneJ4,gneJ5,0.530820106063666,-4.91955574327371,77.3225806451613,450,2
15870,gneE3,gneJ4,gneJ5,0.99552912587583,0.362697777853049,84.5238095238095,531,2
15909,gneE3,gneJ4,gneJ5,0.9923927320027,-0.171977837359479,83.8125,39,2
15950,gneE3,gneJ4,gneJ5,0.987433527204509,-0.678915857711005,83.1538461538462,41,2
15990,gneE3,gneJ4,gneJ5,0.979141717683687,-1.19406737286252,82.5,40,2
17424,gneE3,gneJ4,gneJ5,0.965694126757434,-1.70546208571576,81.865671641791,40,2
17464,gneE3,gneJ4,gneJ5,0.944267091165556,-2.21315439340806,81.25,40,2
17504,gneE3,gneJ4,gneJ5,0.910990968368976,-2.7171975200927,80.6521739130435,40,2
17543,gneE3,gneJ4,gneJ5,0.358351367159342,-2.7171975200927,80.6521739130435,39,2
17585,gneE3,gneJ4,gneJ5,0.3593293643978,-2.71294672306826,80.6571428571429,81,2
17626,gneE3,gneJ4,gneJ5,0.256086992178036,-3.20107754775614,80.0985915492958,41,2
17666,gneE3,gneJ4,gneJ5,0.173141297747708,-3.69819645818045,79.5416666666667,40,2
17707,gneE3,gneJ4,gneJ5,0.114596272900703,-4.1792990934093,79.013698630137,41,2
17747,gneE3,gneJ4,gneJ5,0.179866276442641,-4.1792990934093,79.013698630137,40,2
17913,gneE3,gneJ4,gneJ5,0.351033652719712,-4.1792990934093,79.013698630137,206,2
17951,gneE3,gneJ4,gneJ5,0.80040506027048,-2.17597241343591,81.2432432432432,244,2
17991,gneE3,gneJ4,gneJ5,0.707760443086801,-2.68026851389857,80.6933333333333,40,2
19651,gneE3,gneJ4,gneJ5,0.594728289986209,-3.18125341212575,80.1578947368421,40,2
19692,gneE3,gneJ4,gneJ5,0.474597677180187,-3.66649717537375,79.6493506493507,41,2
19732,gneE3,gneJ4,gneJ5,0.355197524250417,-4.16107031647208,79.1410256410256,40,2
19772,gneE3,gneJ4,gneJ5,0.025106194717589,-4.16107031647208,79.1410256410256,40,2
19854,gneE3,gneJ4,gneJ5,0.060164283689585,-4.16107031647208,79.1410256410256,122,2
19894,gneE3,gneJ4,gneJ5,0.150789662745212,-3.1408651073166,80.1898734177215,162,2
19971,gneE3,gneJ4,gneJ5,0.269998023515263,-3.1408651073166,80.1898734177215,38,2
56,-gneE3,gneJ5,gneJ4,0.5,0.5,0,40,2
254,-gneE3,gneJ5,gneJ4,0.5,0.5,238,238,2
295,-gneE3,gneJ5,gneJ4,0.330462676373149,-0.206093189964158,139.5,41,2
575,-gneE3,gneJ5,gneJ4,0.209172988621653,-0.829917641374816,106.333333333333,40,2
613,-gneE3,gneJ5,gneJ4,0.110845858813164,-0.829917641374816,106.333333333333,38,2
655,-gneE3,gneJ5,gneJ4,0.092782429316157,-1.02791262884349,99.75,80,2
696,-gneE3,gneJ5,gneJ4,0.148609911966705,-1.02791262884349,99.75,41,2
1424,-gneE3,gneJ5,gneJ4,0.264286613964342,-1.02791262884349,99.75,769,2
1463,-gneE3,gneJ5,gneJ4,0.415470405787814,-1.02791262884349,99.75,808,2
1504,-gneE3,gneJ5,gneJ4,0.886958810438574,1.37352967884882,249.6,849,2
1544,-gneE3,gneJ5,gneJ4,0.913786147806788,1.37352967884882,249.6,40,2
1582,-gneE3,gneJ5,gneJ4,0.847316466140784,0.726470855319408,221,78,2
1623,-gneE3,gneJ5,gneJ4,0.715786389060815,-0.063580351703269,195.285714285714,41,2
1663,-gneE3,gneJ5,gneJ4,0.537700790723827,-0.836146094418266,175.875,40,2
1702,-gneE3,gneJ5,gneJ4,0.352933029643114,-1.59340750520665,160.666666666667,39,2
1742,-gneE3,gneJ5,gneJ4,0.238986661324092,-1.59340750520665,160.666666666667,40,2
2587,-gneE3,gneJ5,gneJ4,0.375329295593028,-1.59340750520665,160.666666666667,885,2
2627,-gneE3,gneJ5,gneJ4,0.916206519376584,1.30789995999791,237.1,925,2
3106,-gneE3,gneJ5,gneJ4,0.827768623238442,0.485908258753094,219.090909090909,39,2
3147,-gneE3,gneJ5,gneJ4,0.683657004426913,-0.313357347122059,204.25,41,2
3185,-gneE3,gneJ5,gneJ4,0.492276255650916,-1.11488406467931,191.461538461538,38,2
3225,-gneE3,gneJ5,gneJ4,0.308004291140676,-1.89345266887069,180.642857142857,40,2
3265,-gneE3,gneJ5,gneJ4,0.026731279081328,-1.89345266887069,180.642857142857,40,2
3306,-gneE3,gneJ5,gneJ4,0.055051583193694,-1.89345266887069,180.642857142857,81,2
3346,-gneE3,gneJ5,gneJ4,0.108829493336235,-1.89345266887069,180.642857142857,121,2
3388,-gneE3,gneJ5,gneJ4,0.198890485302207,-1.89345266887069,180.642857142857,163,2
3634,-gneE3,gneJ5,gneJ4,0.33487869883936,-1.89345266887069,180.642857142857,409,2
3674,-gneE3,gneJ5,gneJ4,0.501314746107636,-1.89345266887069,180.642857142857,449,2
4325,-gneE3,gneJ5,gneJ4,0.662376160489231,-1.89345266887069,180.642857142857,1100,2
4366,-gneE3,gneJ5,gneJ4,0.987098025333197,1.77003506954893,244.666666666667,1141,2
4404,-gneE3,gneJ5,gneJ4,0.970726405687238,0.934004864586684,231.75,38,2
4445,-gneE3,gneJ5,gneJ4,0.936271582904711,0.119921108918506,220.529411764706,41,2
4485,-gneE3,gneJ5,gneJ4,0.867300549250643,-0.690055138112373,210.5,40,2
4525,-gneE3,gneJ5,gneJ4,0.745695318113024,-1.49156989392329,201.526315789474,40,2
4563,-gneE3,gneJ5,gneJ4,0.563961361669833,-1.49156989392329,201.526315789474,38,2
4602,-gneE3,gneJ5,gneJ4,0.413751093482595,-2.09730466094838,195.3,77,2
4809,-gneE3,gneJ5,gneJ4,0.2440984481695,-2.87916430118147,187.952380952381,41,2
4849,-gneE3,gneJ5,gneJ4,0.129023302643457,-3.65844696985466,181.227272727273,40,2
4889,-gneE3,gneJ5,gneJ4,0.039176831755913,-3.65844696985466,181.227272727273,40,2
4928,-gneE3,gneJ5,gneJ4,0.076903191093442,-3.65844696985466,181.227272727273,79,2
6218,-gneE3,gneJ5,gneJ4,0.143157537768974,-3.65844696985466,181.227272727273,1369,2
6258,-gneE3,gneJ5,gneJ4,0.248917670801664,-3.65844696985466,181.227272727273,1409,2
6299,-gneE3,gneJ5,gneJ4,0.392190457026545,-3.65844696985466,181.227272727273,1450,2
6342,-gneE3,gneJ5,gneJ4,0.550138489001003,-3.65844696985466,181.227272727273,1493,2
6384,-gneE3,gneJ5,gneJ4,0.996296428117883,1.73506987186936,240.086956521739,1535,2
6425,-gneE3,gneJ5,gneJ4,0.99160451324453,0.911952848680432,231.791666666667,41,2
6953,-gneE3,gneJ5,gneJ4,0.981028712301706,0.085997832614741,224.08,39,2
6995,-gneE3,gneJ5,gneJ4,0.958479260152784,-0.720522365826081,217.076923076923,42,2
7035,-gneE3,gneJ5,gneJ4,0.911263589761901,-1.5305153285284,210.518518518518,40,2
7075,-gneE3,gneJ5,gneJ4,0.82124851457577,-2.33484796304972,204.428571428571,40,2
7114,-gneE3,gneJ5,gneJ4,0.672845064978442,-3.13859601094144,198.724137931034,39,2
7154,-gneE3,gneJ5,gneJ4,0.023755682347322,-3.13859601094144,198.724137931034,40,2
7195,-gneE3,gneJ5,gneJ4,0.047472195017646,-3.13859601094144,198.724137931034,81,2
7236,-gneE3,gneJ5,gneJ4,0.091919762177695,-3.13859601094144,198.724137931034,122,2
7276,-gneE3,gneJ5,gneJ4,0.170399593764568,-3.13859601094144,198.724137931034,162,2
7317,-gneE3,gneJ5,gneJ4,0.291013083863347,-3.13859601094144,198.724137931034,203,2
7359,-gneE3,gneJ5,gneJ4,0.446815513665563,-3.13859601094144,198.724137931034,245,2
8695,-gneE3,gneJ5,gneJ4,0.994752736855588,2.31973732239189,244.8,1581,2
8735,-gneE3,gneJ5,gneJ4,0.988023004659788,1.4876679832803,238.193548387097,40,2
8776,-gneE3,gneJ5,gneJ4,0.973127680713596,0.664368319980637,232.03125,41,2
8818,-gneE3,gneJ5,gneJ4,0.9413117738714,-0.150014966479789,226.272727272727,42,2
8859,-gneE3,gneJ5,gneJ4,0.876609110048731,-0.96434634634127,220.823529411765,41,2
8900,-gneE3,gneJ5,gneJ4,0.759656151733051,-1.77425494350646,215.685714285714,41,2
8942,-gneE3,gneJ5,gneJ4,0.586612375682078,-2.57507170019201,210.861111111111,42,2
9385,-gneE3,gneJ5,gneJ4,0.386772442668045,-3.38594981290498,206.216216216216,39,2
9426,-gneE3,gneJ5,gneJ4,0.010667611396165,-3.38594981290498,206.216216216216,41,2
9468,-gneE3,gneJ5,gneJ4,0.021609549656486,-3.38594981290498,206.216216216216,83,2
9508,-gneE3,gneJ5,gneJ4,0.043573350695547,-3.38594981290498,206.216216216216,123,2
9549,-gneE3,gneJ5,gneJ4,0.084855857025005,-3.38594981290498,206.216216216216,164,2
9592,-gneE3,gneJ5,gneJ4,0.156018501737161,-3.38594981290498,206.216216216216,207,2
9632,-gneE3,gneJ5,gneJ4,0.272352500653209,-3.38594981290498,206.216216216216,247,2
9672,-gneE3,gneJ5,gneJ4,0.429634567753896,-3.38594981290498,206.216216216216,287,2
9713,-gneE3,gneJ5,gneJ4,0.570252252742104,-2.81972714389267,209.421052631579,328,2
9754,-gneE3,gneJ5,gneJ4,0.373502612962599,-3.61982715639423,205.102564102564,41,2
9793,-gneE3,gneJ5,gneJ4,0.394389478682702,-3.61982715639423,205.102564102564,39,2
10885,-gneE3,gneJ5,gneJ4,0.565599784086834,-3.61982715639423,205.102564102564,1131,2
10926,-gneE3,gneJ5,gneJ4,0.719761394899429,-3.61982715639423,205.102564102564,1172,2
10965,-gneE3,gneJ5,gneJ4,0.994528842530364,0.639673386493935,230.25,1211,2
11003,-gneE3,gneJ5,gneJ4,0.987522198134293,-0.191857755374577,225.560975609756,38,2
11042,-gneE3,gneJ5,gneJ4,0.972012844321614,-1.01548217660856,221.119047619048,39,2
11082,-gneE3,gneJ5,gneJ4,0.938890653058058,-1.83107132638877,216.906976744186,40,2
11123,-gneE3,gneJ5,gneJ4,0.872651031825545,-2.63850087378416,212.909090909091,41,2
11165,-gneE3,gneJ5,gneJ4,0.754999123784271,-3.43765071437927,209.111111111111,42,2
11206,-gneE3,gneJ5,gneJ4,0.580544838412459,-4.23809511179753,205.45652173913,41,2
11246,-gneE3,gneJ5,gneJ4,0.382982709962636,-5.04001271795073,201.936170212766,40,2
11288,-gneE3,gneJ5,gneJ4,0.101470914142787,-5.04001271795073,201.936170212766,42,2
11328,-gneE3,gneJ5,gneJ4,0.184656587817496,-5.04001271795073,201.936170212766,82,2
12289,-gneE3,gneJ5,gneJ4,0.906149313783671,-1.28740212368454,219.458333333333,1043,2
12328,-gneE3,gneJ5,gneJ4,0.809727794271801,-2.10665872067688,215.775510204082,39,2
12937,-gneE3,gneJ5,gneJ4,0.093206186499855,-2.10665872067688,215.775510204082,38,2
12978,-gneE3,gneJ5,gneJ4,0.173256092160683,-2.10665872067688,215.775510204082,79,2
13019,-gneE3,gneJ5,gneJ4,0.298344713886869,-2.10665872067688,215.775510204082,120,2
13060,-gneE3,gneJ5,gneJ4,0.461963386906085,-2.10665872067688,215.775510204082,161,2
13306,-gneE3,gneJ5,gneJ4,0.668393664712866,-1.25328895747105,219.6,407,2
13347,-gneE3,gneJ5,gneJ4,0.472691574848197,-2.06356025771604,216.098039215686,41,2
13386,-gneE3,gneJ5,gneJ4,0.502753197626441,-2.06356025771604,216.098039215686,39,2
13751,-gneE3,gneJ5,gneJ4,0.671652324140714,-2.06356025771604,216.098039215686,404,2
13792,-gneE3,gneJ5,gneJ4,0.803510346124266,-2.06356025771604,216.098039215686,445,2
13952,-gneE3,gneJ5,gneJ4,0.957482189786646,-0.357556473095362,223.576923076923,605,2
13992,-gneE3,gneJ5,gneJ4,0.908554253201488,-1.17583180311422,220.11320754717,40,2
14032,-gneE3,gneJ5,gneJ4,0.814667643638233,-1.99131104452888,216.777777777778,40,2
14073,-gneE3,gneJ5,gneJ4,0.66208362193668,-2.79934713885083,213.581818181818,41,2
14115,-gneE3,gneJ5,gneJ4,0.468068870299005,-3.59983912290376,210.517857142857,42,2
14153,-gneE3,gneJ5,gneJ4,0.289623758488137,-3.59983912290376,210.517857142857,38,2
14195,-gneE3,gneJ5,gneJ4,0.447378906350142,-3.59983912290376,210.517857142857,80,2
14235,-gneE3,gneJ5,gneJ4,0.345945110799535,-4.02548359347224,208.929824561404,120,2
14276,-gneE3,gneJ5,gneJ4,0.191868378118495,-4.82648777757266,206.034482758621,41,2
14317,-gneE3,gneJ5,gneJ4,0.205580656673203,-4.82648777757266,206.034482758621,41,2
15038,-gneE3,gneJ5,gneJ4,0.346850708419049,-4.82648777757266,206.034482758621,762,2
15119,-gneE3,gneJ5,gneJ4,0.516666019812323,-4.82648777757266,206.034482758621,843,2
15161,-gneE3,gneJ5,gneJ4,0.67677682019338,-4.82648777757266,206.034482758621,885,2
15201,-gneE3,gneJ5,gneJ4,0.805790378534945,-4.82648777757266,206.034482758621,925,2
15240,-gneE3,gneJ5,gneJ4,0.992053914331521,-1.42227529499561,218.881355932203,964,2
15279,-gneE3,gneJ5,gneJ4,0.982150185986954,-2.2416221644467,215.883333333333,39,2
15319,-gneE3,gneJ5,gneJ4,0.960666266960152,-3.05382873721666,213,40,2
15360,-gneE3,gneJ5,gneJ4,0.916105614186489,-3.85880034992189,210.225806451613,41,2
15889,-gneE3,gneJ5,gneJ4,0.828312210093836,-4.67566081503817,207.492063492063,38,2
15930,-gneE3,gneJ5,gneJ4,0.684346496799112,-5.47555405075845,204.890625,41,2
15971,-gneE3,gneJ5,gneJ4,0.494105080677753,-6.27295408116745,202.369230769231,41,2
16010,-gneE3,gneJ5,gneJ4,0.007798386648784,-6.27295408116745,202.369230769231,39,2
16839,-gneE3,gneJ5,gneJ4,0.015822902684795,-6.27295408116745,202.369230769231,868,2
17043,-gneE3,gneJ5,gneJ4,0.031280226165681,-6.27295408116745,202.369230769231,1072,2
17084,-gneE3,gneJ5,gneJ4,0.060692993831435,-6.27295408116745,202.369230769231,1113,2
17125,-gneE3,gneJ5,gneJ4,0.11412481441047,-6.27295408116745,202.369230769231,1154,2
17166,-gneE3,gneJ5,gneJ4,0.203776052281806,-6.27295408116745,202.369230769231,1195,2
17404,-gneE3,gneJ5,gneJ4,0.984028665391378,-0.789235701788549,221.015151515151,1433,2
17444,-gneE3,gneJ5,gneJ4,0.964568592641017,-1.60601289465106,218.313432835821,40,2
17483,-gneE3,gneJ5,gneJ4,0.923077069221562,-2.42518649345101,215.676470588235,39,2
17525,-gneE3,gneJ5,gneJ4,0.84316182147601,-3.22815086658128,213.159420289855,42,2
17605,-gneE3,gneJ5,gneJ4,0.706103424417001,-4.03356140288882,210.7,41,2
17646,-gneE3,gneJ5,gneJ4,0.518330774686332,-4.8367392257421,208.30985915493,41,2
17686,-gneE3,gneJ5,gneJ4,0.32465883939464,-5.64253828170974,205.972222222222,40,2
17727,-gneE3,gneJ5,gneJ4,0.177821267810668,-6.4412740762091,203.712328767123,41,2
17971,-gneE3,gneJ5,gneJ4,0.087658325644718,-7.25266317004504,201.472972972973,38,2
18011,-gneE3,gneJ5,gneJ4,0.002497115924101,-7.25266317004504,201.472972972973,40,2
19066,-gneE3,gneJ5,gneJ4,0.005099219720831,-7.25266317004504,201.472972972973,1095,2
19107,-gneE3,gneJ5,gneJ4,0.010202320202935,-7.25266317004504,201.472972972973,1136,2
19147,-gneE3,gneJ5,gneJ4,0.020389299272618,-7.25266317004504,201.472972972973,1176,2
19229,-gneE3,gneJ5,gneJ4,0.039634800733446,-7.25266317004504,201.472972972973,1258,2
19311,-gneE3,gneJ5,gneJ4,0.076472895065881,-7.25266317004504,201.472972972973,1340,2
19427,-gneE3,gneJ5,gneJ4,0.143014659022128,-7.25266317004504,201.472972972973,1456,2
19468,-gneE3,gneJ5,gneJ4,0.248200890301964,-7.25266317004504,201.472972972973,1497,2
19590,-gneE3,gneJ5,gneJ4,0.394326713994733,-7.25266317004504,201.472972972973,1619,2
19630,-gneE3,gneJ5,gneJ4,0.9977188641471,-0.742704213019445,220.906666666667,1659,2
19672,-gneE3,gneJ5,gneJ4,0.994897816385019,-1.55053082349506,218.552631578947,42,2
19712,-gneE3,gneJ5,gneJ4,0.988546682169493,-2.36554583851008,216.233766233766,40,2
19752,-gneE3,gneJ5,gneJ4,0.974540936047798,-3.17860755211103,213.974358974359,40,2
19914,-gneE3,gneJ5,gneJ4,0.896897943515737,-3.17860755211103,213.974358974359,40,2
19952,-gneE3,gneJ5,gneJ4,0.822109942324078,-3.81112186508813,212.253164556962,78,2
56,gneE4,gneJ5,gneJ6,0.5,0.5,56,56,2
254,gneE4,gneJ5,gneJ6,0.5,0.5,56,37,2
295,gneE4,gneJ5,gneJ6,0.669537323626851,0.5,56,78,2
575,gneE4,gneJ5,gneJ6,0.790827011378346,0.5,56,358,2
613,gneE4,gneJ5,gneJ6,0.889154141186836,1.25221238938053,226,396,2
655,gneE4,gneJ5,gneJ6,0.907217570683843,1.25221238938053,226,42,2
696,gneE4,gneJ5,gneJ6,0.851390088033295,0.717632950128195,178.333333333333,83,2
1424,gneE4,gneJ5,gneJ6,0.735713386035658,-0.004106180306588,143.75,40,2
1463,gneE4,gneJ5,gneJ6,0.584529594212186,-0.686516603759357,122.8,39,2
1504,gneE4,gneJ5,gneJ6,0.113041189561426,-0.686516603759357,122.8,41,2
1544,gneE4,gneJ5,gneJ6,0.086213852193212,-0.987236028219788,115.833333333333,81,2
1582,gneE4,gneJ5,gneJ6,0.152683533859215,-0.987236028219788,115.833333333333,38,2
1623,gneE4,gneJ5,gneJ6,0.284213610939185,-0.987236028219788,115.833333333333,79,2
1663,gneE4,gneJ5,gneJ6,0.462299209276172,-0.987236028219788,115.833333333333,119,2
1702,gneE4,gneJ5,gneJ6,0.647066970356886,-0.987236028219788,115.833333333333,158,2
1742,gneE4,gneJ5,gneJ6,0.761013338675908,-0.435164359686754,127.571428571429,198,2
2587,gneE4,gneJ5,gneJ6,0.624670704406972,-1.08398662949403,116.75,41,2
2627,gneE4,gneJ5,gneJ6,0.083793480623416,-1.08398662949403,116.75,40,2
3106,gneE4,gneJ5,gneJ6,0.172231376761558,-1.08398662949403,116.75,519,2
3147,gneE4,gneJ5,gneJ6,0.316342995573087,-1.08398662949403,116.75,560,2
3185,gneE4,gneJ5,gneJ6,0.507723744349084,-1.08398662949403,116.75,598,2
